x_m,r_m,x_over_rt,r_over_rt
# M4.19 vitiated-air nozzle [ns] physical wall = inviscid + delta* normal offset (PhysicalNozzleWall, delta* from dstar_v4.csv)
# R=2, L_U=6, L_c=8 (r_t units), M_d=4.19; r_t=0.210505 m
# throat x=-0.000693 m r=0.211627 m; exit x=5.032269 m r=0.824889 m
-1.212174375085730976e-01,2.291274516606360556e-01,-5.758411320803453748e-01,1.088465602530277465e+00
-1.148740343836207184e-01,2.273524106209528495e-01,-5.457069161474583652e-01,1.080033303821537949e+00
-1.085306312586685334e-01,2.256693471704408760e-01,-5.155727002145722437e-01,1.072037942901312935e+00
-1.021872281337161542e-01,2.240789238962835883e-01,-4.854384842816852341e-01,1.064482667377419034e+00
-9.584382500876377498e-02,2.225817677876249789e-01,-4.553042683487982245e-01,1.057370455749863325e+00
-8.950042188381139574e-02,2.211784696241712311e-01,-4.251700524159112149e-01,1.050704114506407105e+00
-8.315701875885900263e-02,2.198695833647888176e-01,-3.950358364830242053e-01,1.044486275218112770e+00
-7.681361563390662339e-02,2.186556255361066792e-01,-3.649016205501371957e-01,1.038719391634909783e+00
-7.047021250895424416e-02,2.175370746211150452e-01,-3.347674046172501860e-01,1.033405736781145556e+00
-6.412680938400186492e-02,2.165143704477662245e-01,-3.046331886843631764e-01,1.028547400051144756e+00
-5.778340625904949263e-02,2.155879135775749522e-01,-2.744989727514761668e-01,1.024146284304766841e+00
-5.144000313409711339e-02,2.147580646942189309e-01,-2.443647568185891572e-01,1.020204102962964932e+00
-4.509660000914472722e-02,2.140251439921366794e-01,-2.142305408857021476e-01,1.016722377103330910e+00
-3.875319688419234798e-02,2.133894305651322931e-01,-1.840963249528151380e-01,1.013702432555674715e+00
-3.240979375923996875e-02,2.128511617949719603e-01,-1.539621090199281284e-01,1.011145396997562784e+00
-2.606639063428758951e-02,2.124105327399842535e-01,-1.238278930870411187e-01,1.009052197049876476e+00
-1.972298750933521028e-02,2.120676955236631966e-01,-9.369367715415410913e-02,1.007423555372381596e+00
-1.337958438438283104e-02,2.118227587232664189e-01,-6.355946122126709952e-02,1.006259987759276164e+00
-7.036181259430450939e-03,2.116757867584138364e-01,-3.342524528838008990e-02,1.005561800234739511e+00
-6.927781344780140245e-04,2.116267992796906638e-01,-3.291029355492810105e-03,1.005329086148503137e+00
5.606297718925591471e-03,2.116884095333007310e-01,2.663261071673162991e-02,1.005621764486832825e+00
1.190537357232919653e-02,2.118375692443839331e-01,5.655625078895606950e-02,1.006330344858240577e+00
1.820444942573280073e-02,2.120791804350909415e-01,8.647989086118050561e-02,1.007478114225747401e+00
2.450352527913640666e-02,2.124072607405953217e-01,1.164035309334049417e-01,1.009036653478992518e+00
3.080260113254001605e-02,2.128274531531664238e-01,1.463271710056293917e-01,1.011032769545457066e+00
3.710167698594362545e-02,2.133385677579702211e-01,1.762508110778538417e-01,1.013460809757346537e+00
4.340075283934722444e-02,2.139434016106699366e-01,2.061744511500782640e-01,1.016334061474406525e+00
4.969982869275083037e-02,2.146448904550856962e-01,2.360980912223027139e-01,1.019666470891834820e+00
5.599890454615444324e-02,2.154442691717007030e-01,2.660217312945271639e-01,1.023463904285887294e+00
6.229798039955804223e-02,2.163462072961765403e-01,2.959453713667515862e-01,1.027748544196938507e+00
6.859705625296164122e-02,2.173548269091763741e-01,3.258690114389760084e-01,1.032539972490802427e+00
7.489613210636525409e-02,2.184733865628865068e-01,3.557926515112004862e-01,1.037853668857682710e+00
8.119520795976885308e-02,2.197088205876751854e-01,3.857162915834249084e-01,1.043722574702145689e+00
8.749428381317246595e-02,2.210653735932333885e-01,4.156399316556493306e-01,1.050166853961822300e+00
9.379335966657607881e-02,2.225477189451309790e-01,4.455635717278738084e-01,1.057208707370993483e+00
1.000924355199796778e-01,2.241562744156020692e-01,4.754872118000982306e-01,1.064850119548714114e+00
1.063915113733832629e-01,2.258847774273058107e-01,5.054108518723225973e-01,1.073061340240401895e+00
1.126905872267868758e-01,2.277202841658758359e-01,5.353344919445470751e-01,1.081780880102020559e+00
1.189896630801904748e-01,2.296458973944116855e-01,5.652581320167714418e-01,1.090928469130955092e+00
1.252887389335940738e-01,2.316456789496732782e-01,5.951817720889959196e-01,1.100428393385778358e+00
1.315878147869976866e-01,2.337062658256981451e-01,6.251054121612203973e-01,1.110217172160747445e+00
1.378868906404012995e-01,2.358167946051686337e-01,6.550290522334447640e-01,1.120243198998449596e+00
1.441859664938049124e-01,2.379686690898964452e-01,6.849526923056692418e-01,1.130465637822837710e+00
1.504850423472085252e-01,2.401558794928794205e-01,7.148763323778937195e-01,1.140855939255026819e+00
1.567841182006121103e-01,2.423729160168941188e-01,7.447999724501180863e-01,1.151387929108069308e+00
1.630831940540157232e-01,2.446153270329138041e-01,7.747236125223425640e-01,1.162040460002915943e+00
1.693822699074193361e-01,2.468798545408170952e-01,8.046472525945670418e-01,1.172798054871937001e+00
1.756813457608229212e-01,2.491632130636034226e-01,8.345708926667914085e-01,1.183645106119110890e+00
1.819804216142265341e-01,2.514630508419946064e-01,8.644945327390158862e-01,1.194570441756702239e+00
1.882794974676301469e-01,2.537769830677659155e-01,8.944181728112403640e-01,1.205562732798584058e+00
1.945785733210337320e-01,2.561030346620668530e-01,9.243418128834647307e-01,1.216612596670230362e+00
2.008776491744373449e-01,2.584394883085899264e-01,9.542654529556892085e-01,1.227711875293175492e+00
2.071767250278409578e-01,2.607847632069650867e-01,9.841890930279136862e-01,1.238853059105318621e+00
2.134758008812445707e-01,2.631375294050369851e-01,1.014112733100138053e+00,1.250029830194232749e+00
2.197748767346481835e-01,2.654964505573384481e-01,1.044036373172362531e+00,1.261235840276185627e+00
