x_over_L,P_over_Pt,Mach,ro,u,P
6.60924017e-01,8.36570084e-01,5.11310935e-01,1.21791279e+00,1.73832809e+02,1.00549867e+05
6.64752543e-01,8.36937070e-01,5.10514140e-01,1.21828067e+00,1.73573761e+02,1.00593977e+05
6.64753377e-01,8.37487638e-01,5.09576797e-01,1.21885145e+00,1.73271454e+02,1.00660148e+05
6.64754152e-01,8.38067174e-01,5.08588254e-01,1.21945238e+00,1.72952530e+02,1.00729805e+05
6.68650806e-01,8.38979542e-01,5.07120550e-01,1.22041154e+00,1.72479446e+02,1.00839469e+05
6.68650806e-01,8.38397741e-01,5.08113801e-01,1.21980751e+00,1.72800110e+02,1.00769539e+05
6.68650806e-01,8.37841988e-01,5.09059310e-01,1.21923041e+00,1.73105225e+02,1.00702742e+05
6.72619045e-01,8.40107203e-01,5.05129814e-01,1.22158456e+00,1.71835220e+02,1.00975008e+05
6.72619045e-01,8.39516819e-01,5.06149054e-01,1.22097170e+00,1.72164627e+02,1.00904047e+05
6.72619045e-01,8.38954270e-01,5.07119060e-01,1.22038805e+00,1.72477997e+02,1.00836430e+05
6.76587284e-01,8.41182649e-01,5.03266573e-01,1.22270095e+00,1.71232697e+02,1.01104266e+05
6.76587284e-01,8.40581656e-01,5.04307449e-01,1.22207701e+00,1.71569321e+02,1.01032031e+05
6.76587284e-01,8.40011179e-01,5.05298197e-01,1.22148526e+00,1.71889679e+02,1.00963461e+05
6.80555582e-01,8.40976834e-01,5.03635883e-01,1.22248757e+00,1.71352341e+02,1.01079531e+05
6.80555582e-01,8.42161417e-01,5.01574159e-01,1.22371507e+00,1.70685364e+02,1.01221906e+05
6.80555582e-01,8.41554046e-01,5.02630413e-01,1.22308648e+00,1.71027039e+02,1.01148906e+05
6.84523821e-01,8.43047261e-01,5.00049114e-01,1.22463596e+00,1.70191833e+02,1.01328383e+05
6.84523821e-01,8.42436671e-01,5.01111805e-01,1.22400057e+00,1.70535995e+02,1.01254992e+05
6.84523821e-01,8.41855407e-01,5.02126276e-01,1.22339737e+00,1.70864380e+02,1.01185125e+05
6.88492060e-01,8.43846798e-01,4.98693138e-01,1.22546542e+00,1.69753311e+02,1.01424477e+05
6.88492060e-01,8.43233883e-01,4.99748707e-01,1.22483087e+00,1.70094894e+02,1.01350812e+05
6.88492060e-01,8.42652619e-01,5.00762939e-01,1.22422636e+00,1.70423401e+02,1.01280945e+05
6.92460299e-01,8.44548762e-01,4.97493684e-01,1.22619414e+00,1.69365097e+02,1.01508852e+05
6.92460299e-01,8.43951166e-01,4.98543382e-01,1.22557259e+00,1.69705414e+02,1.01437023e+05
6.92460299e-01,8.43376517e-01,4.99547631e-01,1.22497785e+00,1.70030609e+02,1.01367953e+05
6.96428597e-01,8.44017208e-01,4.98467237e-01,1.22564113e+00,1.69681381e+02,1.01444961e+05
6.96428597e-01,8.44580054e-01,4.97472227e-01,1.22623003e+00,1.69358459e+02,1.01512609e+05
6.96428597e-01,8.45160127e-01,4.96442527e-01,1.22683334e+00,1.69024353e+02,1.01582328e+05
7.00396836e-01,8.45692277e-01,4.95534360e-01,1.22738469e+00,1.68730347e+02,1.01646289e+05
7.00396836e-01,8.45128596e-01,4.96541917e-01,1.22679901e+00,1.69057419e+02,1.01578539e+05
7.00396836e-01,8.44581127e-01,4.97513473e-01,1.22623205e+00,1.69372467e+02,1.01512742e+05
7.04365075e-01,8.46150577e-01,4.94756103e-01,1.22785926e+00,1.68478424e+02,1.01701375e+05
7.04365075e-01,8.45606089e-01,4.95736539e-01,1.22729445e+00,1.68796799e+02,1.01635930e+05
7.04365075e-01,8.45076919e-01,4.96683329e-01,1.22674668e+00,1.69103989e+02,1.01572328e+05
7.08333313e-01,8.46542299e-01,4.94096965e-01,1.22826564e+00,1.68265060e+02,1.01748461e+05
7.08333313e-01,8.46017182e-01,4.95047092e-01,1.22772181e+00,1.68573669e+02,1.01685344e+05
7.08333313e-01,8.45507681e-01,4.95966375e-01,1.22719347e+00,1.68872177e+02,1.01624102e+05
7.12301552e-01,8.45879138e-01,4.95352983e-01,1.22757876e+00,1.68673889e+02,1.01668750e+05
7.12301552e-01,8.46368790e-01,4.94463414e-01,1.22808683e+00,1.68384857e+02,1.01727602e+05
7.12301552e-01,8.46874416e-01,4.93545026e-01,1.22861016e+00,1.68086502e+02,1.01788375e+05
7.16269791e-01,8.47152889e-01,4.93090302e-01,1.22889936e+00,1.67939468e+02,1.01821844e+05
7.16269791e-01,8.46666753e-01,4.93975133e-01,1.22839570e+00,1.68227036e+02,1.01763414e+05
7.16269791e-01,8.46196651e-01,4.94833887e-01,1.22790861e+00,1.68506119e+02,1.01706914e+05
7.20238149e-01,8.47382903e-01,4.92722601e-01,1.22913837e+00,1.67820709e+02,1.01849492e+05
7.20238149e-01,8.46916497e-01,4.93572980e-01,1.22865522e+00,1.68097122e+02,1.01793438e+05
7.20238149e-01,8.46465886e-01,4.94399905e-01,1.22818851e+00,1.68365921e+02,1.01739273e+05
7.24206388e-01,8.46691310e-01,4.94042218e-01,1.22842300e+00,1.68250443e+02,1.01766367e+05
7.24206388e-01,8.47123146e-01,4.93248105e-01,1.22886920e+00,1.67992340e+02,1.01818273e+05
7.24206388e-01,8.47569287e-01,4.92432952e-01,1.22933173e+00,1.67727310e+02,1.01871898e+05
7.28174627e-01,8.47716451e-01,4.92213219e-01,1.22948444e+00,1.67656616e+02,1.01889586e+05
7.28174627e-01,8.47290933e-01,4.92992461e-01,1.22904348e+00,1.67909988e+02,1.01838438e+05
7.28174627e-01,8.46877754e-01,4.93753314e-01,1.22861660e+00,1.68157333e+02,1.01788781e+05
7.32142866e-01,8.47828388e-01,4.92054611e-01,1.22960067e+00,1.67605728e+02,1.01903039e+05
7.32142866e-01,8.47423077e-01,4.92798358e-01,1.22918117e+00,1.67847565e+02,1.01854320e+05
7.32142866e-01,8.47028673e-01,4.93526191e-01,1.22877300e+00,1.68084259e+02,1.01806914e+05
7.36111104e-01,8.47523749e-01,4.92658734e-01,1.22928584e+00,1.67802826e+02,1.01866422e+05
7.36111104e-01,8.47147167e-01,4.93353724e-01,1.22889602e+00,1.68028839e+02,1.01821156e+05
7.36111104e-01,8.47908735e-01,4.91950154e-01,1.22968423e+00,1.67572388e+02,1.01912695e+05
7.40079403e-01,8.47595096e-01,4.92567509e-01,1.22935987e+00,1.67773773e+02,1.01875000e+05
7.40079403e-01,8.47236812e-01,4.93229747e-01,1.22898912e+00,1.67989166e+02,1.01831938e+05
7.40079403e-01,8.47960889e-01,4.91893113e-01,1.22973824e+00,1.67554428e+02,1.01918961e+05
7.44047642e-01,8.47640812e-01,4.92517889e-01,1.22940719e+00,1.67758163e+02,1.01880492e+05
7.44047642e-01,8.47300291e-01,4.93148476e-01,1.22905481e+00,1.67963287e+02,1.01839562e+05
7.44047642e-01,8.47987533e-01,4.91877675e-01,1.22976613e+00,1.67549896e+02,1.01922164e+05
7.48015881e-01,8.47991467e-01,4.91897553e-01,1.22977006e+00,1.67556793e+02,1.01922641e+05
7.48015881e-01,8.47663462e-01,4.92505193e-01,1.22943020e+00,1.67754517e+02,1.01883211e+05
7.48015881e-01,8.47341239e-01,4.93105292e-01,1.22909665e+00,1.67949768e+02,1.01844484e+05
7.51984119e-01,8.47975969e-01,4.91948545e-01,1.22975397e+00,1.67573730e+02,1.01920773e+05
7.51984119e-01,8.47666144e-01,4.92525011e-01,1.22943306e+00,1.67761322e+02,1.01883539e+05
7.51984119e-01,8.47362101e-01,4.93095011e-01,1.22911787e+00,1.67946884e+02,1.01846992e+05
7.55952358e-01,8.47943187e-01,4.92026150e-01,1.22971988e+00,1.67599243e+02,1.01916836e+05
7.55952358e-01,8.47651482e-01,4.92572784e-01,1.22941804e+00,1.67777176e+02,1.01881773e+05
7.55952358e-01,8.47364902e-01,4.93114531e-01,1.22912085e+00,1.67953613e+02,1.01847328e+05
7.59920597e-01,8.47351849e-01,4.93159473e-01,1.22910738e+00,1.67968536e+02,1.01845758e+05
7.59920597e-01,8.47621679e-01,4.92644906e-01,1.22938740e+00,1.67800888e+02,1.01878195e+05
7.59920597e-01,8.47895324e-01,4.92126912e-01,1.22967076e+00,1.67632187e+02,1.01911086e+05
7.63888896e-01,8.47835124e-01,4.92247105e-01,1.22960854e+00,1.67671417e+02,1.01903844e+05
7.63888896e-01,8.47578228e-01,4.92737979e-01,1.22934246e+00,1.67831360e+02,1.01872969e+05
7.63888896e-01,8.47324371e-01,4.93226677e-01,1.22907913e+00,1.67990646e+02,1.01842461e+05
7.67857134e-01,8.47763717e-01,4.92384017e-01,1.22953475e+00,1.67716034e+02,1.01895266e+05
7.67857134e-01,8.47522974e-01,4.92849469e-01,1.22928548e+00,1.67867752e+02,1.01866328e+05
7.67857134e-01,8.47284615e-01,4.93312657e-01,1.22903800e+00,1.68018799e+02,1.01837680e+05
7.71825373e-01,8.47683132e-01,4.92534697e-01,1.22945154e+00,1.67765060e+02,1.01885578e+05
7.71825373e-01,8.47457290e-01,4.92975742e-01,1.22921741e+00,1.67908890e+02,1.01858438e+05
7.71825373e-01,8.47232521e-01,4.93415087e-01,1.22898471e+00,1.68052155e+02,1.01831422e+05
7.75793612e-01,8.47170234e-01,4.93531466e-01,1.22892046e+00,1.68090012e+02,1.01823930e+05
7.75793612e-01,8.47381830e-01,4.93114740e-01,1.22913969e+00,1.67954071e+02,1.01849367e+05
7.75793612e-01,8.47593725e-01,4.92696881e-01,1.22935915e+00,1.67817749e+02,1.01874836e+05
7.79761970e-01,8.47496867e-01,4.92868602e-01,1.22925866e+00,1.67873505e+02,1.01863188e+05
7.79761970e-01,8.47298026e-01,4.93264407e-01,1.22905326e+00,1.68002640e+02,1.01839289e+05
7.79761970e-01,8.47098410e-01,4.93659735e-01,1.22884655e+00,1.68131622e+02,1.01815297e+05
7.83730209e-01,8.47393274e-01,4.93048191e-01,1.22915113e+00,1.67931747e+02,1.01850742e+05
7.83730209e-01,8.47206414e-01,4.93423074e-01,1.22895861e+00,1.68054077e+02,1.01828281e+05
7.83730209e-01,8.47018421e-01,4.93798226e-01,1.22876418e+00,1.68176498e+02,1.01805688e+05
7.87698448e-01,8.47283781e-01,4.93234187e-01,1.22903752e+00,1.67992020e+02,1.01837578e+05
7.87698448e-01,8.47108066e-01,4.93589848e-01,1.22885656e+00,1.68108109e+02,1.01816461e+05
7.87698448e-01,8.46930742e-01,4.93945867e-01,1.22867346e+00,1.68224274e+02,1.01795148e+05
7.91666687e-01,8.46837163e-01,4.94101018e-01,1.22857618e+00,1.68274475e+02,1.01783898e+05
7.91666687e-01,8.47004056e-01,4.93762970e-01,1.22874880e+00,1.68164108e+02,1.01803961e+05
7.91666687e-01,8.47169399e-01,4.93425816e-01,1.22891891e+00,1.68054047e+02,1.01823828e+05
7.95634925e-01,8.47051024e-01,4.93621349e-01,1.22879636e+00,1.68117279e+02,1.01809602e+05
7.95634925e-01,8.46895635e-01,4.93941307e-01,1.22863626e+00,1.68221771e+02,1.01790930e+05
7.95634925e-01,8.46738160e-01,4.94262397e-01,1.22847319e+00,1.68326645e+02,1.01772000e+05
7.99603164e-01,8.46929669e-01,4.93819863e-01,1.22867060e+00,1.68181442e+02,1.01795016e+05
7.99603164e-01,8.46782804e-01,4.94123906e-01,1.22851920e+00,1.68280777e+02,1.01777367e+05
7.99603164e-01,8.46634090e-01,4.94428724e-01,1.22836494e+00,1.68380371e+02,1.01759492e+05
8.03571463e-01,8.46805155e-01,4.94020700e-01,1.22854185e+00,1.68246307e+02,1.01780055e+05
8.03571463e-01,8.46666932e-01,4.94309306e-01,1.22839904e+00,1.68340637e+02,1.01763438e+05
8.03571463e-01,8.46526206e-01,4.94599253e-01,1.22825360e+00,1.68435349e+02,1.01746523e+05
8.07539701e-01,8.46415520e-01,4.94772345e-01,1.22813940e+00,1.68491104e+02,1.01733219e+05
8.07539701e-01,8.46548378e-01,4.94496584e-01,1.22827649e+00,1.68401016e+02,1.01749188e+05
8.07539701e-01,8.46679091e-01,4.94222552e-01,1.22841108e+00,1.68311462e+02,1.01764898e+05
8.11507940e-01,8.46550882e-01,4.94424820e-01,1.22827888e+00,1.68376663e+02,1.01749492e+05
8.11507940e-01,8.46427500e-01,4.94685233e-01,1.22815132e+00,1.68461838e+02,1.01734664e+05
8.11507940e-01,8.46302211e-01,4.94947493e-01,1.22802269e+00,1.68547485e+02,1.01719602e+05
8.15476179e-01,8.46421599e-01,4.94626194e-01,1.22814500e+00,1.68441559e+02,1.01733953e+05
8.15476179e-01,8.46305251e-01,4.94873911e-01,1.22802472e+00,1.68522583e+02,1.01719969e+05
8.15476179e-01,8.46187234e-01,4.95123267e-01,1.22790313e+00,1.68604095e+02,1.01705781e+05
8.19444418e-01,8.46291900e-01,4.94826615e-01,1.22801054e+00,1.68506134e+02,1.01718359e+05
8.19444418e-01,8.46182048e-01,4.95062351e-01,1.22789717e+00,1.68583237e+02,1.01705156e+05
8.19444418e-01,8.46070945e-01,4.95299459e-01,1.22778189e+00,1.68660828e+02,1.01691805e+05
8.23412657e-01,8.45954061e-01,4.95475233e-01,1.22766066e+00,1.68717361e+02,1.01677758e+05
8.23412657e-01,8.46058786e-01,4.95249659e-01,1.22776926e+00,1.68643524e+02,1.01690344e+05
8.23412657e-01,8.46161902e-01,4.95025247e-01,1.22787547e+00,1.68570084e+02,1.01702734e+05
8.27380955e-01,8.46032977e-01,4.95221406e-01,1.22774172e+00,1.68633224e+02,1.01687242e+05
8.27380955e-01,8.45935762e-01,4.95434970e-01,1.22764122e+00,1.68703171e+02,1.01675555e+05
8.27380955e-01,8.45837176e-01,4.95649695e-01,1.22753859e+00,1.68773499e+02,1.01663711e+05
8.31349194e-01,8.45904946e-01,4.95414823e-01,1.22760880e+00,1.68695465e+02,1.01671852e+05
8.31349194e-01,8.45813096e-01,4.95618165e-01,1.22751391e+00,1.68762054e+02,1.01660812e+05
8.31349194e-01,8.45720232e-01,4.95822519e-01,1.22741723e+00,1.68829010e+02,1.01649648e+05
8.35317433e-01,8.45778465e-01,4.95604485e-01,1.22747707e+00,1.68756470e+02,1.01656648e+05
8.35317433e-01,8.45691979e-01,4.95797902e-01,1.22738802e+00,1.68819839e+02,1.01646258e+05
8.35317433e-01,8.45604002e-01,4.95992690e-01,1.22729647e+00,1.68883667e+02,1.01635680e+05
8.39285672e-01,8.45488608e-01,4.96159792e-01,1.22717643e+00,1.68937286e+02,1.01621812e+05
8.39285672e-01,8.45571995e-01,4.95974302e-01,1.22726297e+00,1.68876511e+02,1.01631836e+05
8.39285672e-01,8.45653236e-01,4.95790362e-01,1.22734666e+00,1.68816238e+02,1.01641602e+05
8.43253911e-01,8.45530391e-01,4.95971799e-01,1.22721851e+00,1.68874573e+02,1.01626836e+05
8.43253911e-01,8.45453441e-01,4.96146947e-01,1.22713947e+00,1.68931961e+02,1.01617586e+05
8.43253911e-01,8.45374942e-01,4.96323198e-01,1.22705793e+00,1.68989731e+02,1.01608148e+05
8.47222269e-01,8.45409453e-01,4.96148646e-01,1.22709286e+00,1.68931351e+02,1.01612297e+05
8.47222269e-01,8.45336854e-01,4.96315092e-01,1.22701812e+00,1.68985916e+02,1.01603570e+05
8.47222269e-01,8.45263064e-01,4.96482581e-01,1.22694147e+00,1.69040833e+02,1.01594703e+05
8.51190507e-01,8.45291495e-01,4.96320099e-01,1.22697055e+00,1.68986343e+02,1.01598117e+05
8.51190507e-01,8.45223069e-01,4.96478289e-01,1.22690010e+00,1.69038239e+02,1.01589898e+05
8.51190507e-01,8.45153391e-01,4.96637315e-01,1.22682738e+00,1.69090408e+02,1.01581523e+05
8.55158746e-01,8.45045924e-01,4.96786803e-01,1.22671604e+00,1.69138229e+02,1.01568602e+05
8.55158746e-01,8.45111728e-01,4.96636331e-01,1.22678459e+00,1.69088867e+02,1.01576516e+05
8.55158746e-01,8.45176160e-01,4.96486366e-01,1.22685182e+00,1.69039612e+02,1.01584258e+05
8.59126985e-01,8.45064104e-01,4.96646434e-01,1.22673607e+00,1.69090881e+02,1.01570789e+05
8.59126985e-01,8.45003247e-01,4.96788263e-01,1.22667205e+00,1.69137482e+02,1.01563477e+05
8.59126985e-01,8.44940364e-01,4.96930957e-01,1.22660732e+00,1.69184250e+02,1.01555914e+05
8.63095284e-01,8.44955146e-01,4.96799916e-01,1.22662306e+00,1.69140030e+02,1.01557695e+05
8.63095284e-01,8.44897330e-01,4.96934086e-01,1.22656310e+00,1.69184036e+02,1.01550742e+05
8.63095284e-01,8.44837487e-01,4.97069061e-01,1.22650146e+00,1.69228256e+02,1.01543555e+05
8.67063522e-01,8.44849050e-01,4.96946484e-01,1.22651315e+00,1.69186890e+02,1.01544945e+05
8.67063522e-01,8.44794095e-01,4.97073412e-01,1.22645664e+00,1.69228485e+02,1.01538336e+05
8.67063522e-01,8.44737470e-01,4.97201025e-01,1.22639823e+00,1.69270294e+02,1.01531531e+05
8.71031761e-01,8.44640791e-01,4.97327030e-01,1.22629833e+00,1.69310394e+02,1.01519914e+05
8.71031761e-01,8.44746590e-01,4.97086138e-01,1.22640705e+00,1.69231476e+02,1.01532625e+05
8.71031761e-01,8.44694555e-01,4.97205913e-01,1.22635388e+00,1.69270721e+02,1.01526375e+05
8.75000000e-01,8.44647944e-01,4.97219026e-01,1.22630501e+00,1.69273880e+02,1.01520773e+05
8.75000000e-01,8.44598591e-01,4.97332394e-01,1.22625434e+00,1.69311020e+02,1.01514836e+05
8.75000000e-01,8.44547927e-01,4.97447193e-01,1.22620249e+00,1.69348618e+02,1.01508750e+05
8.78968239e-01,8.44553649e-01,4.97345507e-01,1.22620714e+00,1.69314240e+02,1.01509438e+05
8.78968239e-01,8.44506860e-01,4.97452557e-01,1.22615886e+00,1.69349335e+02,1.01503812e+05
8.78968239e-01,8.44458818e-01,4.97561187e-01,1.22611034e+00,1.69384842e+02,1.01498039e+05
8.82936478e-01,8.44463646e-01,4.97465730e-01,1.22611380e+00,1.69352585e+02,1.01498617e+05
8.82936478e-01,8.44419181e-01,4.97566909e-01,1.22606790e+00,1.69385742e+02,1.01493273e+05
8.82936478e-01,8.44373941e-01,4.97669399e-01,1.22602201e+00,1.69419281e+02,1.01487836e+05
8.86904776e-01,8.44293058e-01,4.97772962e-01,1.22593844e+00,1.69452179e+02,1.01478117e+05
8.86904776e-01,8.44336033e-01,4.97675538e-01,1.22598195e+00,1.69420334e+02,1.01483281e+05
8.86904776e-01,8.44377935e-01,4.97579992e-01,1.22602522e+00,1.69389008e+02,1.01488320e+05
8.90873015e-01,8.44297349e-01,4.97689039e-01,1.22594178e+00,1.69423828e+02,1.01478633e+05
8.90873015e-01,8.44257116e-01,4.97779310e-01,1.22590053e+00,1.69453354e+02,1.01473797e+05
8.90873015e-01,8.44216466e-01,4.97871190e-01,1.22585928e+00,1.69483414e+02,1.01468906e+05
8.94841254e-01,8.44220400e-01,4.97793049e-01,1.22586191e+00,1.69457031e+02,1.01469383e+05
8.94841254e-01,8.44182491e-01,4.97878253e-01,1.22582328e+00,1.69484894e+02,1.01464828e+05
8.94841254e-01,8.44144166e-01,4.97965336e-01,1.22578418e+00,1.69513382e+02,1.01460219e+05
8.98809493e-01,8.44147861e-01,4.97892976e-01,1.22578704e+00,1.69488937e+02,1.01460664e+05
8.98809493e-01,8.44111919e-01,4.97973084e-01,1.22575009e+00,1.69515152e+02,1.01456344e+05
8.98809493e-01,8.44075859e-01,4.98055220e-01,1.22571361e+00,1.69542007e+02,1.01452008e+05
9.02777731e-01,8.44011307e-01,4.98141766e-01,1.22564709e+00,1.69569595e+02,1.01444250e+05
9.02777731e-01,8.44045222e-01,4.98064488e-01,1.22568095e+00,1.69544357e+02,1.01448328e+05
9.02777731e-01,8.44079077e-01,4.97989148e-01,1.22571599e+00,1.69519684e+02,1.01452398e+05
9.06746089e-01,8.44014347e-01,4.98081595e-01,1.22564888e+00,1.69549301e+02,1.01444617e+05
9.06746089e-01,8.43982518e-01,4.98152465e-01,1.22561574e+00,1.69572510e+02,1.01440789e+05
9.06746089e-01,8.43950212e-01,4.98225302e-01,1.22558355e+00,1.69596283e+02,1.01436906e+05
9.10714209e-01,8.43953013e-01,4.98170972e-01,1.22558486e+00,1.69577972e+02,1.01437242e+05
9.10714209e-01,8.43922853e-01,4.98237789e-01,1.22555351e+00,1.69599869e+02,1.01433617e+05
9.10714209e-01,8.43892395e-01,4.98306185e-01,1.22552347e+00,1.69622162e+02,1.01429961e+05
9.14682567e-01,8.43894482e-01,4.98257816e-01,1.22552395e+00,1.69605881e+02,1.01430211e+05
9.14682567e-01,8.43866229e-01,4.98320669e-01,1.22549450e+00,1.69626465e+02,1.01426812e+05
9.14682567e-01,8.43837500e-01,4.98384893e-01,1.22546601e+00,1.69647415e+02,1.01423359e+05
9.18650806e-01,8.43784988e-01,4.98461753e-01,1.22541153e+00,1.69672058e+02,1.01417047e+05
9.18650806e-01,8.43812227e-01,4.98401195e-01,1.22543848e+00,1.69652328e+02,1.01420320e+05
9.18650806e-01,8.43839288e-01,4.98342216e-01,1.22546625e+00,1.69633057e+02,1.01423578e+05
9.22619045e-01,8.43786299e-01,4.98425007e-01,1.22541094e+00,1.69659729e+02,1.01417203e+05
9.22619045e-01,8.43760610e-01,4.98480231e-01,1.22538459e+00,1.69677780e+02,1.01414117e+05
9.22619045e-01,8.43734682e-01,4.98536974e-01,1.22535920e+00,1.69696228e+02,1.01411000e+05
9.26587343e-01,8.43735516e-01,4.98505712e-01,1.22535884e+00,1.69685715e+02,1.01411102e+05
9.26587343e-01,8.43711376e-01,4.98557568e-01,1.22533357e+00,1.69702682e+02,1.01408203e+05
9.26587343e-01,8.43686998e-01,4.98611063e-01,1.22530925e+00,1.69720108e+02,1.01405273e+05
9.30555582e-01,8.43687356e-01,4.98585403e-01,1.22530913e+00,1.69711426e+02,1.01405312e+05
9.30555582e-01,8.43664348e-01,4.98633832e-01,1.22528481e+00,1.69727280e+02,1.01402547e+05
9.30555582e-01,8.43641400e-01,4.98684108e-01,1.22526157e+00,1.69743698e+02,1.01399789e+05
9.34523821e-01,8.43597829e-01,4.98756468e-01,1.22521639e+00,1.69767075e+02,1.01394555e+05
9.34523821e-01,8.43641043e-01,4.98663932e-01,1.22526121e+00,1.69736832e+02,1.01399750e+05
9.34523821e-01,8.43619466e-01,4.98709470e-01,1.22523844e+00,1.69751724e+02,1.01397156e+05
9.38492060e-01,8.43597293e-01,4.98741388e-01,1.22521555e+00,1.69761948e+02,1.01394492e+05
9.38492060e-01,8.43576908e-01,4.98784512e-01,1.22519433e+00,1.69776047e+02,1.01392039e+05
9.38492060e-01,8.43556345e-01,4.98828262e-01,1.22517335e+00,1.69790314e+02,1.01389570e+05
9.42460299e-01,8.43555629e-01,4.98818278e-01,1.22517216e+00,1.69786926e+02,1.01389484e+05
9.42460299e-01,8.43536735e-01,4.98858303e-01,1.22515261e+00,1.69800003e+02,1.01387211e+05
9.42460299e-01,8.43517303e-01,4.98899221e-01,1.22513306e+00,1.69813339e+02,1.01384875e+05
9.46428537e-01,8.43498886e-01,4.98931348e-01,1.22511363e+00,1.69823776e+02,1.01382664e+05
9.46428537e-01,8.43480885e-01,4.98969406e-01,1.22509587e+00,1.69836151e+02,1.01380500e+05
9.46428537e-01,8.43516469e-01,4.98894155e-01,1.22513151e+00,1.69811630e+02,1.01384773e+05
9.50396836e-01,8.43479514e-01,4.98968750e-01,1.22509384e+00,1.69835922e+02,1.01380336e+05
9.50396836e-01,8.43463182e-01,4.99003381e-01,1.22507715e+00,1.69847214e+02,1.01378367e+05
9.50396836e-01,8.43446374e-01,4.99038726e-01,1.22506034e+00,1.69858719e+02,1.01376352e+05
9.54365075e-01,8.43444169e-01,4.99041796e-01,1.22505760e+00,1.69859741e+02,1.01376086e+05
9.54365075e-01,8.43429089e-01,4.99074131e-01,1.22504222e+00,1.69870285e+02,1.01374273e+05
9.54365075e-01,8.43413711e-01,4.99106973e-01,1.22502673e+00,1.69880997e+02,1.01372422e+05
9.58333313e-01,8.43382716e-01,4.99173999e-01,1.22499466e+00,1.69902908e+02,1.01368695e+05
9.58333313e-01,8.43410611e-01,4.99113858e-01,1.22502315e+00,1.69883270e+02,1.01372055e+05
9.58333313e-01,8.43396664e-01,4.99143660e-01,1.22500908e+00,1.69892975e+02,1.01370375e+05
9.62301552e-01,8.43352914e-01,4.99240220e-01,1.22496390e+00,1.69924576e+02,1.01365117e+05
9.62301552e-01,8.43378484e-01,4.99184310e-01,1.22499037e+00,1.69906281e+02,1.01368188e+05
9.62301552e-01,8.43365908e-01,4.99212056e-01,1.22497725e+00,1.69915375e+02,1.01366680e+05
9.66269791e-01,8.43347311e-01,4.99253750e-01,1.22495735e+00,1.69929077e+02,1.01364445e+05
9.66269791e-01,8.43336105e-01,4.99279797e-01,1.22494626e+00,1.69937576e+02,1.01363094e+05
9.66269791e-01,8.43324602e-01,4.99306202e-01,1.22493434e+00,1.69946228e+02,1.01361711e+05
9.70238030e-01,8.43316972e-01,4.99321312e-01,1.22492540e+00,1.69951218e+02,1.01360797e+05
9.70238030e-01,8.43306899e-01,4.99346286e-01,1.22491598e+00,1.69959366e+02,1.01359586e+05
9.70238030e-01,8.43296468e-01,4.99371439e-01,1.22490501e+00,1.69967636e+02,1.01358336e+05
9.74206388e-01,8.43269467e-01,4.99435663e-01,1.22487712e+00,1.69988708e+02,1.01355086e+05
9.74206388e-01,8.43288422e-01,4.99387562e-01,1.22489619e+00,1.69972931e+02,1.01357367e+05
9.74206388e-01,8.43279123e-01,4.99411583e-01,1.22488725e+00,1.69980789e+02,1.01356250e+05
9.78174627e-01,8.43259573e-01,4.99453187e-01,1.22486651e+00,1.69994415e+02,1.01353898e+05
9.78174627e-01,8.43251526e-01,4.99475926e-01,1.22485828e+00,1.70001907e+02,1.01352930e+05
9.78174627e-01,8.43243301e-01,4.99498338e-01,1.22484970e+00,1.70009308e+02,1.01351945e+05
9.82142866e-01,8.43232989e-01,4.99517977e-01,1.22483945e+00,1.70015656e+02,1.01350703e+05
9.82142866e-01,8.43226016e-01,4.99538988e-01,1.22483182e+00,1.70022644e+02,1.01349867e+05
9.82142866e-01,8.43218625e-01,4.99560058e-01,1.22482455e+00,1.70029572e+02,1.01348977e+05
9.86111104e-01,8.43197703e-01,4.99600053e-01,1.22480249e+00,1.70042603e+02,1.01346461e+05
9.86111104e-01,8.43203664e-01,4.99580681e-01,1.22480869e+00,1.70036194e+02,1.01347180e+05
9.86111104e-01,8.43191445e-01,4.99619424e-01,1.22479641e+00,1.70048996e+02,1.01345711e+05
9.90079403e-01,8.43177021e-01,4.99660522e-01,1.22478235e+00,1.70062500e+02,1.01343977e+05
9.90079403e-01,8.43182385e-01,4.99642968e-01,1.22478831e+00,1.70056656e+02,1.01344617e+05
9.90079403e-01,8.43171418e-01,4.99678195e-01,1.22477734e+00,1.70068298e+02,1.01343305e+05
9.94047582e-01,8.43142331e-01,4.99714285e-01,1.22474647e+00,1.70079788e+02,1.01339805e+05
9.94047582e-01,8.43146086e-01,4.99698550e-01,1.22475111e+00,1.70074493e+02,1.01340258e+05
9.94047582e-01,8.43137860e-01,4.99730378e-01,1.22474241e+00,1.70085098e+02,1.01339266e+05
9.98015881e-01,8.43143642e-01,4.99771476e-01,1.22475445e+00,1.70098831e+02,1.01339961e+05
9.98015881e-01,8.43147814e-01,4.99757200e-01,1.22475791e+00,1.70094162e+02,1.01340469e+05
9.98015881e-01,8.43139172e-01,4.99785393e-01,1.22474957e+00,1.70103455e+02,1.01339430e+05
