x_over_L,P_over_Pt,Mach,ro,u,P
6.64752543e-01,8.36886942e-01,5.10724127e-01,1.21822655e+00,1.73643814e+02,1.00587953e+05
6.64753377e-01,8.37423503e-01,5.09773970e-01,1.21878326e+00,1.73336731e+02,1.00652445e+05
6.64754152e-01,8.37981045e-01,5.08781850e-01,1.21936035e+00,1.73016006e+02,1.00719453e+05
6.68650806e-01,8.38863552e-01,5.07359564e-01,1.22028863e+00,1.72557495e+02,1.00825523e+05
6.68650806e-01,8.38292360e-01,5.08365154e-01,1.21969497e+00,1.72882690e+02,1.00756875e+05
6.68650806e-01,8.37748826e-01,5.09323359e-01,1.21913040e+00,1.73192490e+02,1.00691547e+05
6.72619045e-01,8.39958072e-01,5.05392730e-01,1.22142720e+00,1.71920471e+02,1.00957078e+05
6.72619045e-01,8.39372754e-01,5.06427288e-01,1.22081947e+00,1.72255219e+02,1.00886727e+05
6.72619045e-01,8.38815093e-01,5.07414520e-01,1.22024071e+00,1.72574585e+02,1.00819703e+05
6.76587284e-01,8.40996265e-01,5.03556013e-01,1.22250569e+00,1.71325882e+02,1.01081867e+05
6.76587284e-01,8.40399384e-01,5.04612744e-01,1.22188592e+00,1.71667999e+02,1.01010125e+05
6.76587284e-01,8.39829862e-01,5.05622268e-01,1.22129464e+00,1.71994766e+02,1.00941672e+05
6.80555582e-01,8.40754807e-01,5.03986895e-01,1.22225583e+00,1.71465393e+02,1.01052844e+05
6.80555582e-01,8.41934621e-01,5.01890659e-01,1.22347820e+00,1.70786591e+02,1.01194648e+05
6.80555582e-01,8.41331363e-01,5.02962351e-01,1.22285295e+00,1.71133682e+02,1.01122141e+05
6.84523821e-01,8.42776835e-01,5.00394344e-01,1.22435546e+00,1.70301514e+02,1.01295875e+05
6.84523821e-01,8.42170835e-01,5.01471341e-01,1.22372520e+00,1.70650620e+02,1.01223039e+05
6.84523821e-01,8.41591179e-01,5.02503395e-01,1.22312260e+00,1.70985077e+02,1.01153367e+05
6.88492060e-01,8.43532920e-01,4.99069631e-01,1.22513759e+00,1.69872604e+02,1.01386750e+05
6.88492060e-01,8.42927456e-01,5.00138640e-01,1.22451115e+00,1.70218887e+02,1.01313977e+05
6.88492060e-01,8.42343628e-01,5.01167834e-01,1.22390652e+00,1.70552185e+02,1.01243805e+05
6.92460299e-01,8.44190478e-01,4.97890979e-01,1.22582614e+00,1.69489838e+02,1.01465789e+05
6.92460299e-01,8.43594909e-01,4.98956889e-01,1.22520447e+00,1.69835815e+02,1.01394203e+05
6.92460299e-01,8.43020201e-01,4.99982953e-01,1.22460663e+00,1.70168625e+02,1.01325125e+05
6.96428597e-01,8.43612075e-01,4.98923719e-01,1.22522628e+00,1.69824753e+02,1.01396266e+05
6.96428597e-01,8.44176769e-01,4.97914433e-01,1.22581196e+00,1.69497421e+02,1.01464141e+05
6.96428597e-01,8.44764471e-01,4.96866524e-01,1.22642100e+00,1.69157547e+02,1.01534773e+05
7.00396836e-01,8.45261872e-01,4.95978355e-01,1.22693670e+00,1.68869370e+02,1.01594562e+05
7.00396836e-01,8.44686627e-01,4.97005731e-01,1.22634065e+00,1.69202698e+02,1.01525422e+05
7.00396836e-01,8.44131351e-01,4.97997910e-01,1.22576487e+00,1.69524536e+02,1.01458680e+05
7.04365075e-01,8.45687270e-01,4.95218545e-01,1.22737813e+00,1.68622757e+02,1.01645688e+05
7.04365075e-01,8.45126629e-01,4.96220738e-01,1.22679687e+00,1.68947998e+02,1.01578305e+05
7.04365075e-01,8.44584703e-01,4.97189850e-01,1.22623515e+00,1.69262436e+02,1.01513172e+05
7.08333313e-01,8.46046567e-01,4.94575977e-01,1.22775090e+00,1.68414169e+02,1.01688875e+05
7.08333313e-01,8.45502496e-01,4.95549470e-01,1.22718680e+00,1.68730164e+02,1.01623484e+05
7.08333313e-01,8.44975352e-01,4.96492714e-01,1.22664058e+00,1.69036255e+02,1.01560125e+05
7.12301552e-01,8.45308781e-01,4.95897502e-01,1.22698641e+00,1.68843094e+02,1.01600195e+05
7.12301552e-01,8.45819473e-01,4.94982988e-01,1.22751558e+00,1.68546280e+02,1.01661578e+05
7.12301552e-01,8.46345544e-01,4.94041204e-01,1.22806084e+00,1.68240555e+02,1.01724812e+05
7.16269791e-01,8.46589983e-01,4.93603528e-01,1.22831416e+00,1.68098434e+02,1.01754188e+05
7.16269791e-01,8.46083105e-01,4.94511813e-01,1.22778881e+00,1.68393341e+02,1.01693266e+05
7.16269791e-01,8.45589876e-01,4.95395333e-01,1.22727787e+00,1.68680145e+02,1.01633984e+05
7.20238149e-01,8.46785426e-01,4.93253529e-01,1.22851706e+00,1.67984772e+02,1.01777680e+05
7.20238149e-01,8.46298337e-01,4.94126797e-01,1.22801208e+00,1.68268341e+02,1.01719133e+05
7.20238149e-01,8.45823646e-01,4.94977683e-01,1.22752035e+00,1.68544571e+02,1.01662078e+05
7.24206388e-01,8.46014440e-01,4.94636565e-01,1.22771823e+00,1.68433838e+02,1.01685016e+05
7.24206388e-01,8.46470237e-01,4.93818939e-01,1.22819054e+00,1.68168381e+02,1.01739797e+05
7.24206388e-01,8.46937239e-01,4.92981613e-01,1.22867441e+00,1.67896454e+02,1.01795930e+05
7.28174627e-01,8.47050071e-01,4.92779434e-01,1.22879136e+00,1.67830780e+02,1.01809492e+05
7.28174627e-01,8.46603692e-01,4.93580133e-01,1.22832882e+00,1.68090836e+02,1.01755836e+05
7.28174627e-01,8.46166790e-01,4.94363785e-01,1.22787666e+00,1.68345245e+02,1.01703328e+05
7.32142866e-01,8.47128987e-01,4.92637902e-01,1.22887325e+00,1.67784821e+02,1.01818977e+05
7.32142866e-01,8.46702754e-01,4.93402779e-01,1.22843182e+00,1.68033218e+02,1.01767742e+05
7.32142866e-01,8.46285045e-01,4.94152218e-01,1.22799909e+00,1.68276581e+02,1.01717539e+05
7.36111104e-01,8.46771836e-01,4.93279010e-01,1.22850335e+00,1.67993042e+02,1.01776047e+05
7.36111104e-01,8.46373081e-01,4.93994892e-01,1.22809029e+00,1.68225494e+02,1.01728117e+05
7.36111104e-01,8.47178042e-01,4.92550105e-01,1.22892416e+00,1.67756287e+02,1.01824867e+05
7.40079403e-01,8.46814275e-01,4.93202895e-01,1.22854745e+00,1.67968307e+02,1.01781148e+05
7.40079403e-01,8.46434295e-01,4.93885219e-01,1.22815382e+00,1.68189896e+02,1.01735477e+05
7.40079403e-01,8.47200871e-01,4.92509007e-01,1.22894788e+00,1.67742935e+02,1.01827617e+05
7.44047642e-01,8.46833885e-01,4.93167937e-01,1.22856760e+00,1.67956970e+02,1.01783508e+05
7.44047642e-01,8.46472025e-01,4.93817747e-01,1.22819316e+00,1.68167969e+02,1.01740016e+05
7.44047642e-01,8.47201288e-01,4.92508382e-01,1.22894812e+00,1.67742752e+02,1.01827664e+05
7.48015881e-01,8.47182393e-01,4.92542416e-01,1.22892857e+00,1.67753799e+02,1.01825391e+05
7.48015881e-01,8.46833467e-01,4.93168920e-01,1.22856736e+00,1.67957260e+02,1.01783453e+05
7.48015881e-01,8.46489251e-01,4.93786931e-01,1.22821105e+00,1.68157959e+02,1.01742086e+05
7.51984119e-01,8.47146809e-01,4.92606014e-01,1.22889185e+00,1.67774460e+02,1.01821117e+05
7.51984119e-01,8.46815944e-01,4.93200243e-01,1.22854924e+00,1.67967453e+02,1.01781352e+05
7.51984119e-01,8.46488774e-01,4.93787885e-01,1.22821057e+00,1.68158264e+02,1.01742023e+05
7.55952358e-01,8.47097397e-01,4.92694616e-01,1.22884035e+00,1.67803253e+02,1.01815180e+05
7.55952358e-01,8.46783519e-01,4.93258417e-01,1.22851574e+00,1.67986328e+02,1.01777453e+05
7.55952358e-01,8.46473098e-01,4.93816167e-01,1.22819436e+00,1.68167450e+02,1.01740141e+05
7.59920597e-01,8.46444190e-01,4.93868172e-01,1.22816420e+00,1.68184341e+02,1.01736664e+05
7.59920597e-01,8.46738875e-01,4.93338645e-01,1.22846937e+00,1.68012405e+02,1.01772086e+05
7.59920597e-01,8.47036064e-01,4.92804497e-01,1.22877693e+00,1.67838928e+02,1.01807805e+05
7.63888896e-01,8.46964955e-01,4.92931932e-01,1.22870338e+00,1.67880295e+02,1.01799258e+05
7.63888896e-01,8.46683502e-01,4.93437797e-01,1.22841191e+00,1.68044601e+02,1.01765430e+05
7.63888896e-01,8.46404135e-01,4.93940145e-01,1.22812271e+00,1.68207718e+02,1.01731852e+05
7.67857134e-01,8.46886039e-01,4.93073553e-01,1.22862160e+00,1.67926300e+02,1.01789773e+05
7.67857134e-01,8.46619129e-01,4.93552923e-01,1.22834539e+00,1.68081955e+02,1.01757695e+05
7.67857134e-01,8.46354544e-01,4.94028807e-01,1.22807157e+00,1.68236481e+02,1.01725891e+05
7.71825373e-01,8.46800506e-01,4.93226945e-01,1.22853291e+00,1.67976120e+02,1.01779492e+05
7.71825373e-01,8.46547961e-01,4.93680537e-01,1.22827160e+00,1.68123413e+02,1.01749141e+05
7.71825373e-01,8.46296966e-01,4.94131565e-01,1.22801185e+00,1.68269852e+02,1.01718969e+05
7.75793612e-01,8.46233010e-01,4.94246125e-01,1.22794521e+00,1.68307068e+02,1.01711281e+05
7.75793612e-01,8.46470833e-01,4.93818760e-01,1.22819161e+00,1.68168289e+02,1.01739867e+05
7.75793612e-01,8.46709728e-01,4.93389487e-01,1.22843885e+00,1.68028900e+02,1.01768586e+05
7.79761970e-01,8.46615136e-01,4.93558913e-01,1.22834086e+00,1.68083923e+02,1.01757211e+05
7.79761970e-01,8.46388996e-01,4.93965179e-01,1.22810662e+00,1.68215851e+02,1.01730031e+05
7.79761970e-01,8.46163809e-01,4.94370282e-01,1.22787356e+00,1.68347382e+02,1.01702969e+05
7.83730209e-01,8.46517622e-01,4.93733555e-01,1.22823966e+00,1.68140640e+02,1.01745492e+05
7.83730209e-01,8.46303582e-01,4.94118243e-01,1.22801805e+00,1.68265549e+02,1.01719766e+05
7.83730209e-01,8.46090198e-01,4.94502038e-01,1.22779727e+00,1.68390152e+02,1.01694117e+05
7.87698448e-01,8.46417844e-01,4.93912131e-01,1.22813630e+00,1.68198608e+02,1.01733500e+05
7.87698448e-01,8.46215427e-01,4.94276106e-01,1.22792673e+00,1.68316803e+02,1.01709172e+05
7.87698448e-01,8.46013248e-01,4.94639814e-01,1.22771776e+00,1.68434860e+02,1.01684867e+05
7.91666687e-01,8.45933914e-01,4.94781911e-01,1.22763538e+00,1.68481003e+02,1.01675336e+05
7.91666687e-01,8.46125364e-01,4.94437397e-01,1.22783339e+00,1.68369156e+02,1.01698344e+05
7.91666687e-01,8.46317172e-01,4.94092762e-01,1.22803187e+00,1.68257263e+02,1.01721398e+05
7.95634925e-01,8.46215367e-01,4.94274974e-01,1.22792673e+00,1.68316406e+02,1.01709164e+05
7.95634925e-01,8.46034050e-01,4.94601071e-01,1.22773874e+00,1.68422287e+02,1.01687367e+05
7.95634925e-01,8.45852613e-01,4.94927436e-01,1.22755110e+00,1.68528229e+02,1.01665562e+05
7.99603164e-01,8.46113563e-01,4.94457245e-01,1.22782099e+00,1.68375610e+02,1.01696930e+05
7.99603164e-01,8.45941961e-01,4.94765848e-01,1.22764325e+00,1.68475800e+02,1.01676305e+05
7.99603164e-01,8.45770121e-01,4.95075107e-01,1.22746551e+00,1.68576187e+02,1.01655648e+05
8.03571463e-01,8.46012414e-01,4.94638532e-01,1.22771621e+00,1.68434464e+02,1.01684773e+05
8.03571463e-01,8.45849693e-01,4.94930983e-01,1.22754776e+00,1.68529388e+02,1.01665211e+05
8.03571463e-01,8.45686853e-01,4.95223850e-01,1.22737968e+00,1.68624420e+02,1.01645641e+05
8.07539701e-01,8.45603645e-01,4.95372981e-01,1.22729301e+00,1.68672852e+02,1.01635641e+05
8.07539701e-01,8.45757782e-01,4.95095432e-01,1.22745252e+00,1.68582764e+02,1.01654164e+05
8.07539701e-01,8.45911562e-01,4.94818866e-01,1.22761178e+00,1.68492981e+02,1.01672648e+05
8.11507940e-01,8.45812023e-01,4.94996995e-01,1.22750866e+00,1.68550797e+02,1.01660688e+05
8.11507940e-01,8.45666409e-01,4.95258927e-01,1.22735786e+00,1.68635834e+02,1.01643180e+05
8.11507940e-01,8.45520258e-01,4.95522141e-01,1.22720671e+00,1.68721252e+02,1.01625617e+05
8.15476179e-01,8.45713973e-01,4.95172530e-01,1.22740662e+00,1.68607803e+02,1.01648898e+05
8.15476179e-01,8.45576167e-01,4.95420545e-01,1.22726440e+00,1.68688278e+02,1.01632336e+05
8.15476179e-01,8.45437527e-01,4.95670021e-01,1.22712088e+00,1.68769257e+02,1.01615672e+05
8.19444418e-01,8.45617235e-01,4.95345533e-01,1.22730660e+00,1.68663940e+02,1.01637273e+05
8.19444418e-01,8.45486701e-01,4.95580465e-01,1.22717166e+00,1.68740189e+02,1.01621586e+05
8.19444418e-01,8.45355451e-01,4.95816946e-01,1.22703588e+00,1.68816940e+02,1.01605805e+05
8.23412657e-01,8.45274329e-01,4.95962054e-01,1.22695196e+00,1.68864014e+02,1.01596055e+05
8.23412657e-01,8.45398784e-01,4.95737851e-01,1.22708046e+00,1.68791260e+02,1.01611016e+05
8.23412657e-01,8.45522642e-01,4.95514810e-01,1.22720885e+00,1.68718857e+02,1.01625906e+05
8.27380955e-01,8.45429599e-01,4.95681077e-01,1.22711229e+00,1.68772827e+02,1.01614719e+05
8.27380955e-01,8.45312417e-01,4.95892286e-01,1.22699058e+00,1.68841415e+02,1.01600633e+05
8.27380955e-01,8.45194280e-01,4.96104926e-01,1.22686887e+00,1.68910385e+02,1.01586438e+05
8.31349194e-01,8.45338762e-01,4.95843679e-01,1.22701836e+00,1.68825592e+02,1.01603805e+05
8.31349194e-01,8.45227718e-01,4.96043682e-01,1.22690284e+00,1.68890518e+02,1.01590453e+05
8.31349194e-01,8.45115721e-01,4.96245503e-01,1.22678745e+00,1.68955994e+02,1.01576992e+05
8.35317433e-01,8.45250130e-01,4.96002287e-01,1.22692609e+00,1.68877075e+02,1.01593148e+05
8.35317433e-01,8.45144570e-01,4.96192098e-01,1.22681701e+00,1.68938660e+02,1.01580461e+05
8.35317433e-01,8.45038533e-01,4.96383309e-01,1.22670722e+00,1.69000717e+02,1.01567719e+05
8.39285672e-01,8.44962955e-01,4.96518403e-01,1.22662878e+00,1.69044556e+02,1.01558633e+05
8.39285672e-01,8.45063627e-01,4.96336937e-01,1.22673309e+00,1.68985672e+02,1.01570734e+05
8.39285672e-01,8.45163465e-01,4.96157140e-01,1.22683609e+00,1.68927338e+02,1.01582734e+05
8.43253911e-01,8.45079184e-01,4.96307760e-01,1.22674906e+00,1.68976181e+02,1.01572602e+05
8.43253911e-01,8.44984412e-01,4.96478349e-01,1.22665107e+00,1.69031525e+02,1.01561211e+05
8.43253911e-01,8.44889164e-01,4.96650100e-01,1.22655249e+00,1.69087280e+02,1.01549766e+05
8.47222269e-01,8.44996929e-01,4.96454418e-01,1.22666383e+00,1.69023758e+02,1.01562719e+05
8.47222269e-01,8.44907165e-01,4.96616185e-01,1.22657096e+00,1.69076263e+02,1.01551930e+05
8.47222269e-01,8.44816744e-01,4.96779144e-01,1.22647738e+00,1.69129150e+02,1.01541062e+05
8.51190507e-01,8.44917178e-01,4.96596873e-01,1.22658110e+00,1.69069992e+02,1.01553133e+05
8.51190507e-01,8.44832122e-01,4.96750206e-01,1.22649312e+00,1.69119736e+02,1.01542906e+05
8.51190507e-01,8.44746232e-01,4.96905267e-01,1.22640419e+00,1.69170074e+02,1.01532586e+05
8.55158746e-01,8.44677389e-01,4.97028112e-01,1.22633266e+00,1.69209930e+02,1.01524312e+05
8.55158746e-01,8.44758987e-01,4.96880829e-01,1.22641706e+00,1.69162140e+02,1.01534117e+05
8.55158746e-01,8.44839573e-01,4.96735454e-01,1.22650063e+00,1.69114960e+02,1.01543805e+05
8.59126985e-01,8.44764173e-01,4.96870071e-01,1.22642219e+00,1.69158630e+02,1.01534742e+05
8.59126985e-01,8.44687760e-01,4.97008055e-01,1.22634339e+00,1.69203400e+02,1.01525555e+05
8.59126985e-01,8.44610333e-01,4.97147918e-01,1.22626352e+00,1.69248764e+02,1.01516250e+05
8.63095284e-01,8.44690919e-01,4.97000843e-01,1.22634637e+00,1.69201065e+02,1.01525938e+05
8.63095284e-01,8.44618618e-01,4.97131556e-01,1.22627151e+00,1.69243484e+02,1.01517242e+05
8.63095284e-01,8.44545364e-01,4.97263849e-01,1.22619593e+00,1.69286392e+02,1.01508438e+05
8.67063522e-01,8.44620109e-01,4.97127533e-01,1.22627318e+00,1.69242142e+02,1.01517422e+05
8.67063522e-01,8.44551325e-01,4.97251689e-01,1.22620213e+00,1.69282425e+02,1.01509156e+05
8.67063522e-01,8.44481945e-01,4.97377068e-01,1.22613037e+00,1.69323105e+02,1.01500820e+05
8.71031761e-01,8.44420195e-01,4.97487068e-01,1.22606659e+00,1.69358765e+02,1.01493398e+05
8.71031761e-01,8.44551265e-01,4.97250348e-01,1.22620165e+00,1.69281998e+02,1.01509148e+05
8.71031761e-01,8.44485998e-01,4.97368068e-01,1.22613394e+00,1.69320190e+02,1.01501305e+05
8.75000000e-01,8.44484568e-01,4.97369647e-01,1.22613251e+00,1.69320679e+02,1.01501133e+05
8.75000000e-01,8.44422758e-01,4.97481227e-01,1.22606838e+00,1.69356903e+02,1.01493703e+05
8.75000000e-01,8.44360530e-01,4.97593820e-01,1.22600460e+00,1.69393402e+02,1.01486227e+05
8.78968239e-01,8.44419777e-01,4.97485101e-01,1.22606552e+00,1.69358124e+02,1.01493344e+05
8.78968239e-01,8.44361424e-01,4.97590631e-01,1.22600508e+00,1.69392380e+02,1.01486336e+05
8.78968239e-01,8.44302177e-01,4.97697562e-01,1.22594416e+00,1.69427048e+02,1.01479211e+05
8.82936478e-01,8.44357073e-01,4.97597009e-01,1.22600043e+00,1.69394424e+02,1.01485812e+05
8.82936478e-01,8.44301939e-01,4.97696757e-01,1.22594333e+00,1.69426804e+02,1.01479180e+05
8.82936478e-01,8.44245613e-01,4.97798353e-01,1.22588503e+00,1.69459763e+02,1.01472414e+05
8.86904776e-01,8.44190657e-01,4.97896373e-01,1.22582817e+00,1.69491547e+02,1.01465805e+05
8.86904776e-01,8.44243944e-01,4.97799873e-01,1.22588313e+00,1.69460251e+02,1.01472211e+05
8.86904776e-01,8.44296336e-01,4.97705221e-01,1.22593737e+00,1.69429535e+02,1.01478508e+05
8.90873015e-01,8.44237447e-01,4.97810096e-01,1.22587609e+00,1.69463562e+02,1.01471430e+05
8.90873015e-01,8.44187856e-01,4.97899979e-01,1.22582507e+00,1.69492706e+02,1.01465469e+05
8.90873015e-01,8.44137609e-01,4.97991323e-01,1.22577322e+00,1.69522339e+02,1.01459430e+05
8.94841254e-01,8.44180346e-01,4.97911870e-01,1.22581685e+00,1.69496567e+02,1.01464570e+05
8.94841254e-01,8.44133437e-01,4.97997105e-01,1.22576869e+00,1.69524200e+02,1.01458930e+05
8.94841254e-01,8.44085991e-01,4.98083413e-01,1.22571945e+00,1.69552231e+02,1.01453227e+05
8.98809493e-01,8.44125092e-01,4.98010278e-01,1.22575951e+00,1.69528488e+02,1.01457930e+05
8.98809493e-01,8.44080746e-01,4.98091102e-01,1.22571385e+00,1.69554688e+02,1.01452594e+05
8.98809493e-01,8.44035685e-01,4.98172969e-01,1.22566724e+00,1.69581268e+02,1.01447180e+05
9.02777731e-01,8.43986928e-01,4.98259962e-01,1.22561681e+00,1.69609467e+02,1.01441320e+05
9.02777731e-01,8.44029486e-01,4.98182416e-01,1.22566104e+00,1.69584290e+02,1.01446438e+05
9.02777731e-01,8.44071567e-01,4.98105913e-01,1.22570419e+00,1.69559494e+02,1.01451492e+05
9.06746089e-01,8.44019592e-01,4.98198569e-01,1.22565019e+00,1.69589539e+02,1.01445250e+05
9.06746089e-01,8.43979836e-01,4.98270839e-01,1.22560918e+00,1.69612991e+02,1.01440469e+05
9.06746089e-01,8.43939543e-01,4.98344362e-01,1.22556782e+00,1.69636826e+02,1.01435625e+05
9.10714209e-01,8.43969226e-01,4.98288542e-01,1.22559774e+00,1.69618744e+02,1.01439195e+05
9.10714209e-01,8.43931675e-01,4.98356730e-01,1.22555923e+00,1.69640839e+02,1.01434680e+05
9.10714209e-01,8.43893707e-01,4.98426050e-01,1.22552001e+00,1.69663330e+02,1.01430117e+05
9.14682567e-01,8.43920231e-01,4.98375773e-01,1.22554708e+00,1.69647018e+02,1.01433305e+05
9.14682567e-01,8.43884885e-01,4.98440087e-01,1.22551084e+00,1.69667862e+02,1.01429055e+05
9.14682567e-01,8.43849123e-01,4.98505622e-01,1.22547376e+00,1.69689148e+02,1.01424758e+05
9.18650806e-01,8.43805611e-01,4.98582989e-01,1.22542870e+00,1.69714218e+02,1.01419531e+05
9.18650806e-01,8.43839467e-01,4.98521179e-01,1.22546363e+00,1.69694168e+02,1.01423594e+05
9.18650806e-01,8.43872786e-01,4.98460293e-01,1.22549796e+00,1.69674423e+02,1.01427602e+05
9.22619045e-01,8.43826652e-01,4.98542547e-01,1.22544980e+00,1.69701111e+02,1.01422055e+05
9.22619045e-01,8.43795300e-01,4.98599887e-01,1.22541785e+00,1.69719681e+02,1.01418289e+05
9.22619045e-01,8.43763411e-01,4.98658240e-01,1.22538483e+00,1.69738632e+02,1.01414453e+05
9.26587343e-01,8.43781769e-01,4.98622358e-01,1.22540331e+00,1.69726990e+02,1.01416664e+05
9.26587343e-01,8.43752146e-01,4.98676479e-01,1.22537327e+00,1.69744507e+02,1.01413102e+05
9.26587343e-01,8.43722522e-01,4.98731196e-01,1.22534227e+00,1.69762299e+02,1.01409539e+05
9.30555582e-01,8.43738079e-01,4.98700142e-01,1.22535825e+00,1.69752197e+02,1.01411414e+05
9.30555582e-01,8.43710482e-01,4.98750865e-01,1.22532976e+00,1.69768661e+02,1.01408094e+05
9.30555582e-01,8.43682468e-01,4.98802692e-01,1.22530091e+00,1.69785461e+02,1.01404727e+05
9.34523821e-01,8.43643308e-01,4.98872161e-01,1.22526014e+00,1.69807999e+02,1.01400023e+05
9.34523821e-01,8.43695819e-01,4.98775750e-01,1.22531402e+00,1.69776733e+02,1.01406328e+05
9.34523821e-01,8.43669713e-01,4.98823494e-01,1.22528756e+00,1.69792191e+02,1.01403195e+05
9.38492060e-01,8.43654394e-01,4.98849452e-01,1.22527099e+00,1.69800629e+02,1.01401352e+05
9.38492060e-01,8.43630075e-01,4.98894036e-01,1.22524631e+00,1.69815079e+02,1.01398430e+05
9.38492060e-01,8.43605399e-01,4.98939842e-01,1.22522080e+00,1.69829956e+02,1.01395461e+05
9.42460299e-01,8.43613982e-01,4.98921245e-01,1.22522938e+00,1.69823898e+02,1.01396492e+05
9.42460299e-01,8.43591392e-01,4.98963028e-01,1.22520614e+00,1.69837448e+02,1.01393781e+05
9.42460299e-01,8.43568444e-01,4.99005795e-01,1.22518253e+00,1.69851334e+02,1.01391023e+05
9.46428537e-01,8.43553722e-01,4.99030083e-01,1.22516704e+00,1.69859192e+02,1.01389250e+05
9.46428537e-01,8.43532205e-01,4.99070287e-01,1.22514510e+00,1.69872223e+02,1.01386664e+05
9.46428537e-01,8.43574703e-01,4.98991311e-01,1.22518837e+00,1.69846634e+02,1.01391773e+05
9.50396836e-01,8.43536198e-01,4.99059975e-01,1.22514868e+00,1.69868881e+02,1.01387148e+05
9.50396836e-01,8.43516707e-01,4.99095976e-01,1.22512865e+00,1.69880554e+02,1.01384805e+05
9.50396836e-01,8.43496799e-01,4.99133170e-01,1.22510839e+00,1.69892624e+02,1.01382414e+05
9.54365075e-01,8.43498766e-01,4.99126822e-01,1.22510993e+00,1.69890549e+02,1.01382648e+05
9.54365075e-01,8.43480647e-01,4.99160439e-01,1.22509122e+00,1.69901459e+02,1.01380469e+05
9.54365075e-01,8.43462288e-01,4.99194771e-01,1.22507250e+00,1.69912582e+02,1.01378266e+05
9.58333313e-01,8.43428493e-01,4.99255061e-01,1.22503746e+00,1.69932144e+02,1.01374203e+05
9.58333313e-01,8.43462050e-01,4.99192268e-01,1.22507167e+00,1.69911774e+02,1.01378234e+05
9.58333313e-01,8.43445241e-01,4.99223322e-01,1.22505474e+00,1.69921829e+02,1.01376211e+05
9.62301552e-01,8.43395054e-01,4.99314427e-01,1.22500300e+00,1.69951370e+02,1.01370180e+05
9.62301552e-01,8.43425930e-01,4.99256283e-01,1.22503436e+00,1.69932510e+02,1.01373891e+05
9.62301552e-01,8.43410611e-01,4.99285012e-01,1.22501850e+00,1.69941849e+02,1.01372055e+05
9.66269791e-01,8.43390703e-01,4.99319375e-01,1.22499764e+00,1.69952988e+02,1.01369656e+05
9.66269791e-01,8.43376577e-01,4.99345690e-01,1.22498333e+00,1.69961517e+02,1.01367961e+05
9.66269791e-01,8.43362510e-01,4.99372631e-01,1.22496927e+00,1.69970245e+02,1.01366273e+05
9.70238030e-01,8.43355656e-01,4.99381155e-01,1.22496140e+00,1.69973007e+02,1.01365445e+05
9.70238030e-01,8.43343019e-01,4.99405175e-01,1.22494864e+00,1.69980789e+02,1.01363930e+05
9.70238030e-01,8.43330383e-01,4.99429762e-01,1.22493577e+00,1.69988770e+02,1.01362406e+05
9.74206388e-01,8.43299031e-01,4.99486029e-01,1.22490323e+00,1.70007019e+02,1.01358641e+05
9.74206388e-01,8.43321800e-01,4.99442130e-01,1.22492623e+00,1.69992783e+02,1.01361375e+05
9.74206388e-01,8.43310535e-01,4.99463856e-01,1.22491479e+00,1.69999832e+02,1.01360023e+05
9.78174627e-01,8.43287528e-01,4.99502063e-01,1.22489083e+00,1.70012177e+02,1.01357258e+05
9.78174627e-01,8.43277514e-01,4.99521375e-01,1.22488070e+00,1.70018448e+02,1.01356055e+05
9.78174627e-01,8.43267381e-01,4.99541342e-01,1.22487056e+00,1.70024918e+02,1.01354836e+05
9.82142866e-01,8.43255639e-01,4.99561340e-01,1.22485769e+00,1.70031433e+02,1.01353422e+05
9.82142866e-01,8.43246758e-01,4.99578416e-01,1.22484887e+00,1.70036972e+02,1.01352359e+05
9.82142866e-01,8.43237758e-01,4.99596238e-01,1.22483957e+00,1.70042770e+02,1.01351273e+05
9.86111104e-01,8.43212903e-01,4.99634087e-01,1.22481394e+00,1.70054932e+02,1.01348289e+05
9.86111104e-01,8.43220413e-01,4.99619216e-01,1.22482169e+00,1.70050079e+02,1.01349188e+05
9.86111104e-01,8.43205214e-01,4.99649554e-01,1.22480607e+00,1.70059967e+02,1.01347367e+05
9.90079403e-01,8.43187630e-01,4.99689728e-01,1.22478831e+00,1.70073090e+02,1.01345250e+05
9.90079403e-01,8.43194306e-01,4.99676913e-01,1.22479546e+00,1.70068909e+02,1.01346055e+05
9.90079403e-01,8.43181014e-01,4.99703139e-01,1.22478187e+00,1.70077438e+02,1.01344453e+05
9.94047582e-01,8.43147755e-01,4.99740005e-01,1.22474992e+00,1.70088852e+02,1.01340461e+05
9.94047582e-01,8.43152702e-01,4.99728799e-01,1.22475529e+00,1.70085175e+02,1.01341055e+05
9.94047582e-01,8.43142569e-01,4.99751359e-01,1.22474456e+00,1.70092575e+02,1.01339836e+05
9.98015881e-01,8.43144655e-01,4.99793321e-01,1.22475076e+00,1.70106628e+02,1.01340086e+05
9.98015881e-01,8.43149483e-01,4.99784768e-01,1.22475553e+00,1.70103867e+02,1.01340664e+05
9.98015881e-01,8.43139291e-01,4.99803156e-01,1.22474504e+00,1.70109818e+02,1.01339438e+05
