x_over_L,P_over_Pt,Mach,ro,u,P
3.39251727e-01,2.18422338e-01,1.64991534e+00,4.00757730e-01,4.55756897e+02,2.18422344e+04
3.39252084e-01,2.18423590e-01,1.64991188e+00,4.00759310e-01,4.55756348e+02,2.18423594e+04
3.39252472e-01,2.18422323e-01,1.64991486e+00,4.00757760e-01,4.55756744e+02,2.18422324e+04
3.43199253e-01,2.18422562e-01,1.64991462e+00,4.00758028e-01,4.55756744e+02,2.18422559e+04
3.43199849e-01,2.18423471e-01,1.64991224e+00,4.00759131e-01,4.55756439e+02,2.18423477e+04
3.43200445e-01,2.18422592e-01,1.64991367e+00,4.00758088e-01,4.55756470e+02,2.18422598e+04
3.47148389e-01,2.18422800e-01,1.64991403e+00,4.00758296e-01,4.55756683e+02,2.18422793e+04
3.47149223e-01,2.18423218e-01,1.64991343e+00,4.00758982e-01,4.55756561e+02,2.18423223e+04
3.47150058e-01,2.18422756e-01,1.64991319e+00,4.00758326e-01,4.55756409e+02,2.18422754e+04
3.51099133e-01,2.18422994e-01,1.64991283e+00,4.00758415e-01,4.55756500e+02,2.18422988e+04
3.51100117e-01,2.18423158e-01,1.64991283e+00,4.00758803e-01,4.55756439e+02,2.18423164e+04
3.51101130e-01,2.18422875e-01,1.64991271e+00,4.00758386e-01,4.55756348e+02,2.18422871e+04
3.55051368e-01,2.18423069e-01,1.64991260e+00,4.00758445e-01,4.55756470e+02,2.18423066e+04
3.55052561e-01,2.18423188e-01,1.64991307e+00,4.00758773e-01,4.55756561e+02,2.18423184e+04
3.55053753e-01,2.18423024e-01,1.64991236e+00,4.00758535e-01,4.55756317e+02,2.18423027e+04
3.59005123e-01,2.18423024e-01,1.64991283e+00,4.00758445e-01,4.55756500e+02,2.18423027e+04
3.59006435e-01,2.18423188e-01,1.64991248e+00,4.00758803e-01,4.55756409e+02,2.18423184e+04
3.59007806e-01,2.18423054e-01,1.64991248e+00,4.00758594e-01,4.55756348e+02,2.18423047e+04
3.62958819e-01,2.18423262e-01,1.64991295e+00,4.00758952e-01,4.55756470e+02,2.18423262e+04
3.62960339e-01,2.18423054e-01,1.64991271e+00,4.00758475e-01,4.55756500e+02,2.18423047e+04
3.62961799e-01,2.18423098e-01,1.64991343e+00,4.00758773e-01,4.55756561e+02,2.18423105e+04
3.66915315e-01,2.18423247e-01,1.64991307e+00,4.00758862e-01,4.55756561e+02,2.18423242e+04
3.66916895e-01,2.18423098e-01,1.64991295e+00,4.00758713e-01,4.55756470e+02,2.18423105e+04
3.66918564e-01,2.18423203e-01,1.64991307e+00,4.00758922e-01,4.55756500e+02,2.18423203e+04
3.70873213e-01,2.18423188e-01,1.64991319e+00,4.00758892e-01,4.55756531e+02,2.18423184e+04
3.70874912e-01,2.18423083e-01,1.64991271e+00,4.00758713e-01,4.55756409e+02,2.18423086e+04
3.70876670e-01,2.18423203e-01,1.64991271e+00,4.00758952e-01,4.55756378e+02,2.18423203e+04
3.74832392e-01,2.18423218e-01,1.64991283e+00,4.00758862e-01,4.55756500e+02,2.18423223e+04
3.74834210e-01,2.18423128e-01,1.64991236e+00,4.00758773e-01,4.55756317e+02,2.18423125e+04
3.74836087e-01,2.18423203e-01,1.64991283e+00,4.00758922e-01,4.55756439e+02,2.18423203e+04
3.78792912e-01,2.18423247e-01,1.64991248e+00,4.00758833e-01,4.55756439e+02,2.18423242e+04
3.78794819e-01,2.18423143e-01,1.64991188e+00,4.00758803e-01,4.55756195e+02,2.18423145e+04
3.78796726e-01,2.18423277e-01,1.64991283e+00,4.00759101e-01,4.55756409e+02,2.18423281e+04
3.82754683e-01,2.18423262e-01,1.64991271e+00,4.00758952e-01,4.55756409e+02,2.18423262e+04
3.82756680e-01,2.18423203e-01,1.64991176e+00,4.00758892e-01,4.55756165e+02,2.18423203e+04
3.82758647e-01,2.18423381e-01,1.64991248e+00,4.00759310e-01,4.55756287e+02,2.18423379e+04
3.86717707e-01,2.18423411e-01,1.64991188e+00,4.00759190e-01,4.55756226e+02,2.18423418e+04
3.86719733e-01,2.18423307e-01,1.64991164e+00,4.00758982e-01,4.55756165e+02,2.18423301e+04
3.86721760e-01,2.18423441e-01,1.64991224e+00,4.00759399e-01,4.55756226e+02,2.18423438e+04
3.90679806e-01,2.18423262e-01,1.64991283e+00,4.00759101e-01,4.55756409e+02,2.18423262e+04
3.90681863e-01,2.18423396e-01,1.64991212e+00,4.00759131e-01,4.55756287e+02,2.18423398e+04
3.90683979e-01,2.18423411e-01,1.64991164e+00,4.00759280e-01,4.55756134e+02,2.18423418e+04
3.90686035e-01,2.18423501e-01,1.64991164e+00,4.00759429e-01,4.55756134e+02,2.18423496e+04
3.94645095e-01,2.18423024e-01,1.64991271e+00,4.00758505e-01,4.55756470e+02,2.18423027e+04
3.94647151e-01,2.18423262e-01,1.64991319e+00,4.00759459e-01,4.55756287e+02,2.18423262e+04
3.94649297e-01,2.18423381e-01,1.64991140e+00,4.00759041e-01,4.55756165e+02,2.18423379e+04
3.98611456e-01,2.18423560e-01,1.64991367e+00,4.00760025e-01,4.55756378e+02,2.18423555e+04
3.98613602e-01,2.18423083e-01,1.64991117e+00,4.00757551e-01,4.55756653e+02,2.18423086e+04
3.98615748e-01,2.18422964e-01,1.64991355e+00,4.00759071e-01,4.55756287e+02,2.18422969e+04
4.02578950e-01,2.18426779e-01,1.64989388e+00,4.00759369e-01,4.55754700e+02,2.18426777e+04
4.02581096e-01,2.18423888e-01,1.64991689e+00,4.00762558e-01,4.55756195e+02,2.18423887e+04
4.02583241e-01,2.18423277e-01,1.64991093e+00,4.00757879e-01,4.55756561e+02,2.18423281e+04
4.06547397e-01,2.18445137e-01,1.64984620e+00,4.00787324e-01,4.55744751e+02,2.18445137e+04
4.06549573e-01,2.18429819e-01,1.64987016e+00,4.00756508e-01,4.55752930e+02,2.18429824e+04
4.06551719e-01,2.18425095e-01,1.64990890e+00,4.00762409e-01,4.55755371e+02,2.18425098e+04
4.10516888e-01,2.18545943e-01,1.64936543e+00,4.00843441e-01,4.55685181e+02,2.18545938e+04
4.10519004e-01,2.18463048e-01,1.64980733e+00,4.00818348e-01,4.55735046e+02,2.18463047e+04
4.10521150e-01,2.18436033e-01,1.64985335e+00,4.00766313e-01,4.55749176e+02,2.18436035e+04
4.14487273e-01,2.19134048e-01,1.64735293e+00,4.01519865e-01,4.55357056e+02,2.19134043e+04
4.14489418e-01,2.18644798e-01,1.64890110e+00,4.00898844e-01,4.55628387e+02,2.18644805e+04
4.14491534e-01,2.18497917e-01,1.64964092e+00,4.00836289e-01,4.55715210e+02,2.18497910e+04
4.18458611e-01,2.22589254e-01,1.63695359e+00,4.06059772e-01,4.53479370e+02,2.22589258e+04
4.18460697e-01,2.19696149e-01,1.64564240e+00,4.02260572e-01,4.55047729e+02,2.19696152e+04
4.18462753e-01,2.18845114e-01,1.64821351e+00,4.01128411e-01,4.55516602e+02,2.18845117e+04
4.22430784e-01,2.41263792e-01,1.58224225e+00,4.30187464e-01,4.43357635e+02,2.41263789e+04
4.22432810e-01,2.25969821e-01,1.62674916e+00,4.10468161e-01,4.51616791e+02,2.25969824e+04
4.22434896e-01,2.20848396e-01,1.64215624e+00,4.03780371e-01,4.54415375e+02,2.20848398e+04
4.26403791e-01,2.81726927e-01,1.47388113e+00,4.79596645e-01,4.22671143e+02,2.81726934e+04
4.26405787e-01,2.53917873e-01,1.54638088e+00,4.45830345e-01,4.36658875e+02,2.53917871e+04
4.26407784e-01,2.32438266e-01,1.60772634e+00,4.18870747e-01,4.48115448e+02,2.32438262e+04
4.30375665e-01,3.11312854e-01,1.40030444e+00,5.14891744e-01,4.07405640e+02,3.11312852e+04
4.30377573e-01,3.07759136e-01,1.41061664e+00,5.11813283e-01,4.09282043e+02,3.07759121e+04
4.30379480e-01,2.91952819e-01,1.44854522e+00,4.92424071e-01,4.17333038e+02,2.91952812e+04
4.30381417e-01,2.68700063e-01,1.50731385e+00,4.63914365e-01,4.29222717e+02,2.68700059e+04
4.34350222e-01,3.13976258e-01,1.39506376e+00,5.18063188e-01,4.06363861e+02,3.13976250e+04
4.34352070e-01,3.14205259e-01,1.39679110e+00,5.18267334e-01,4.06935242e+02,3.14205254e+04
4.34353918e-01,3.08367640e-01,1.40814710e+00,5.11678457e-01,4.09023163e+02,3.08367637e+04
4.34355825e-01,3.01754475e-01,1.42433488e+00,5.04559815e-01,4.12141785e+02,3.01754473e+04
4.38325495e-01,3.13329369e-01,1.39745104e+00,5.17758071e-01,4.06759552e+02,3.13329375e+04
4.38327223e-01,3.14071566e-01,1.39773190e+00,5.19224823e-01,4.06747101e+02,3.14071562e+04
4.38329071e-01,3.12900186e-01,1.39670742e+00,5.16522110e-01,4.06750336e+02,3.12900195e+04
4.42301422e-01,3.10551882e-01,1.40355873e+00,5.14246762e-01,4.08108734e+02,3.10551875e+04
4.42303091e-01,3.12504411e-01,1.40079224e+00,5.17156839e-01,4.07431580e+02,3.12504414e+04
4.42304850e-01,3.13031882e-01,1.39830422e+00,5.17493606e-01,4.06918518e+02,3.13031875e+04
4.46277976e-01,3.07131559e-01,1.41138792e+00,5.10144055e-01,4.09756836e+02,3.07131562e+04
4.46279615e-01,3.09204817e-01,1.40803826e+00,5.13125181e-01,4.08968597e+02,3.09204824e+04
4.46281165e-01,3.10940057e-01,1.40288091e+00,5.14747143e-01,4.07968109e+02,3.10940059e+04
4.50255066e-01,3.04185063e-01,1.41826057e+00,5.06651938e-01,4.11182037e+02,3.04185059e+04
4.50256586e-01,3.05850208e-01,1.41562748e+00,5.09090304e-01,4.10553711e+02,3.05850195e+04
4.50258106e-01,3.07543755e-01,1.41063178e+00,5.10651231e-01,4.09608490e+02,3.07543750e+04
4.54232693e-01,3.01602185e-01,1.42433214e+00,5.03588259e-01,4.12434265e+02,3.01602188e+04
4.54234123e-01,3.03078264e-01,1.42197061e+00,5.05756021e-01,4.11871246e+02,3.03078262e+04
4.54235554e-01,3.04419756e-01,1.41790760e+00,5.06958604e-01,4.11113831e+02,3.04419746e+04
4.58210826e-01,2.99134940e-01,1.43016803e+00,5.00655234e-01,4.13633057e+02,2.99134941e+04
4.58212167e-01,3.00568700e-01,1.42776096e+00,5.02732635e-01,4.13069214e+02,3.00568691e+04
4.58213478e-01,3.01757514e-01,1.42415321e+00,5.03809810e-01,4.12397919e+02,3.01757500e+04
4.62189406e-01,2.96674460e-01,1.43601668e+00,4.97721851e-01,4.14830048e+02,2.96674473e+04
4.62190628e-01,2.98091441e-01,1.43352473e+00,4.99743998e-01,4.14257294e+02,2.98091445e+04
4.62191820e-01,2.99264193e-01,1.43004155e+00,5.00853181e-01,4.13604095e+02,2.99264199e+04
4.66168404e-01,2.94200748e-01,1.44193053e+00,4.94764984e-01,4.16035858e+02,2.94200762e+04
4.66169506e-01,2.95603424e-01,1.43935871e+00,4.96738940e-01,4.15454712e+02,2.95603438e+04
4.66170579e-01,2.96812743e-01,1.43586314e+00,4.97937709e-01,4.14792450e+02,2.96812754e+04
4.70147759e-01,2.91724831e-01,1.44788647e+00,4.91799146e-01,4.17245178e+02,2.91724824e+04
4.70148712e-01,2.93122530e-01,1.44522154e+00,4.93737459e-01,4.16653473e+02,2.93122539e+04
4.70149666e-01,2.94375867e-01,1.44168472e+00,4.95030433e-01,4.15977112e+02,2.94375879e+04
4.74127412e-01,2.89270192e-01,1.45382476e+00,4.88850266e-01,4.18446564e+02,2.89270195e+04
4.74128246e-01,2.90671885e-01,1.45105493e+00,4.90766823e-01,4.17841705e+02,2.90671875e+04
4.74129081e-01,2.91955829e-01,1.44750023e+00,4.92133945e-01,4.17156982e+02,2.91955820e+04
4.78107363e-01,2.86848366e-01,1.45971978e+00,4.85933185e-01,4.19634735e+02,2.86848379e+04
4.78108078e-01,2.88255632e-01,1.45684886e+00,4.87832367e-01,4.19017426e+02,2.88255625e+04
4.78108793e-01,2.89556086e-01,1.45330024e+00,4.89252597e-01,4.18330139e+02,2.89556074e+04
4.82087523e-01,2.84457564e-01,1.46557510e+00,4.83046055e-01,4.20810486e+02,2.84457559e+04
4.82088089e-01,2.85867453e-01,1.46261728e+00,4.84926611e-01,4.20183563e+02,2.85867441e+04
4.82088715e-01,2.87176400e-01,1.45908606e+00,4.86386567e-01,4.19496643e+02,2.87176406e+04
4.86067861e-01,2.82091200e-01,1.47140741e+00,4.80181247e-01,4.21977295e+02,2.82091191e+04
4.86068338e-01,2.83499688e-01,1.46837831e+00,4.82040703e-01,4.21343658e+02,2.83499688e+04
4.86068815e-01,2.84814060e-01,1.46486342e+00,4.83532727e-01,4.20657776e+02,2.84814062e+04
4.90048379e-01,2.79742330e-01,1.47723305e+00,4.77330655e-01,4.23138397e+02,2.79742324e+04
4.90048736e-01,2.81147242e-01,1.47414446e+00,4.79168355e-01,4.22500214e+02,2.81147246e+04
4.90049034e-01,2.82465577e-01,1.47064209e+00,4.80687290e-01,4.21815399e+02,2.82465566e+04
4.94028956e-01,2.77406454e-01,1.48306453e+00,4.74488765e-01,4.24296448e+02,2.77406445e+04
4.94029164e-01,2.78806746e-01,1.47992277e+00,4.76305485e-01,4.23654602e+02,2.78806758e+04
4.94029403e-01,2.80129135e-01,1.47642660e+00,4.77848262e-01,4.22970459e+02,2.80129121e+04
4.98009652e-01,2.75081396e-01,1.48890722e+00,4.71652955e-01,4.25452423e+02,2.75081387e+04
4.98009682e-01,2.76478112e-01,1.48571444e+00,4.73451674e-01,4.24807220e+02,2.76478125e+04
4.98009801e-01,2.77805775e-01,1.48221588e+00,4.75017279e-01,4.24122589e+02,2.77805762e+04
5.01990199e-01,2.75498390e-01,1.48800230e+00,4.72198278e-01,4.25270233e+02,2.75498379e+04
5.01990318e-01,2.74162948e-01,1.49151444e+00,4.70609188e-01,4.25956909e+02,2.74162949e+04
5.01990378e-01,2.72767633e-01,1.49476027e+00,4.68823761e-01,4.26606232e+02,2.72767637e+04
5.05970597e-01,2.73210764e-01,1.49377716e+00,4.69396055e-01,4.26411621e+02,2.73210762e+04
5.05970776e-01,2.71865696e-01,1.49731147e+00,4.67782944e-01,4.27101562e+02,2.71865684e+04
5.05971014e-01,2.70468622e-01,1.50061488e+00,4.66005236e-01,4.27756195e+02,2.70468633e+04
5.09950936e-01,2.70944953e-01,1.49953461e+00,4.66613293e-01,4.27545654e+02,2.70944941e+04
5.09951293e-01,2.69589424e-01,1.50309706e+00,4.64976877e-01,4.28239532e+02,2.69589434e+04
5.09951651e-01,2.68188268e-01,1.50646162e+00,4.63202149e-01,4.28900635e+02,2.68188262e+04
5.13931215e-01,2.68700063e-01,1.50527692e+00,4.63849306e-01,4.28672729e+02,2.68700059e+04
5.13931692e-01,2.67335773e-01,1.50886691e+00,4.62193072e-01,4.29370087e+02,2.67335762e+04
5.13932168e-01,2.65929669e-01,1.51229227e+00,4.60418493e-01,4.30037903e+02,2.65929668e+04
5.17911255e-01,2.66473591e-01,1.51100957e+00,4.61100966e-01,4.29793915e+02,2.66473594e+04
5.17911911e-01,2.65103489e-01,1.51462364e+00,4.59430009e-01,4.30493622e+02,2.65103477e+04
5.17912507e-01,2.63693273e-01,1.51810539e+00,4.57655281e-01,4.31167725e+02,2.63693281e+04
5.21891177e-01,2.64262348e-01,1.51674211e+00,4.58364904e-01,4.30911102e+02,2.64262344e+04
5.21891892e-01,2.62889206e-01,1.52037442e+00,4.56683397e-01,4.31611847e+02,2.62889199e+04
5.21892607e-01,2.61477202e-01,1.52390480e+00,4.54909682e-01,4.32290985e+02,2.61477188e+04
5.25870919e-01,2.62064934e-01,1.52247787e+00,4.55639333e-01,4.32024994e+02,2.62064922e+04
5.25871754e-01,2.60689974e-01,1.52612865e+00,4.53950047e-01,4.32726318e+02,2.60689961e+04
5.25872588e-01,2.59277850e-01,1.52970111e+00,4.52177912e-01,4.33409729e+02,2.59277852e+04
5.29850304e-01,2.59880513e-01,1.52821898e+00,4.52923566e-01,4.33135742e+02,2.59880508e+04
5.29851258e-01,2.58503675e-01,1.53189051e+00,4.51226830e-01,4.33838043e+02,2.58503672e+04
5.29852211e-01,2.57091910e-01,1.53550315e+00,4.49456036e-01,4.34525543e+02,2.57091914e+04
5.33829391e-01,2.57709950e-01,1.53396308e+00,4.50218469e-01,4.34243042e+02,2.57709961e+04
5.33830464e-01,2.56329983e-01,1.53766012e+00,4.48513150e-01,4.34947113e+02,2.56329980e+04
5.33831656e-01,2.54917920e-01,1.54131365e+00,4.46741849e-01,4.35639130e+02,2.54917930e+04
5.37808180e-01,2.55554050e-01,1.53970838e+00,4.47525382e-01,4.35346497e+02,2.55554043e+04
5.37809372e-01,2.54169494e-01,1.54343784e+00,4.45810258e-01,4.36053558e+02,2.54169492e+04
5.37810624e-01,2.52756178e-01,1.54713166e+00,4.44035381e-01,4.36750488e+02,2.52756172e+04
5.41786492e-01,2.53413349e-01,1.54545391e+00,4.44845319e-01,4.36445801e+02,2.53413340e+04
5.41787863e-01,2.52023637e-01,1.54921758e+00,4.43119287e-01,4.37156311e+02,2.52023633e+04
5.41789174e-01,2.50607520e-01,1.55295646e+00,4.41338331e-01,4.37859222e+02,2.50607520e+04
5.45764446e-01,2.51288861e-01,1.55119550e+00,4.42179024e-01,4.37540344e+02,2.51288867e+04
5.45765877e-01,2.49893442e-01,1.55499709e+00,4.40441698e-01,4.38254913e+02,2.49893438e+04
5.45767248e-01,2.48474196e-01,1.55878127e+00,4.38653439e-01,4.38964172e+02,2.48474199e+04
5.49741924e-01,2.49181226e-01,1.55693281e+00,4.39527661e-01,4.38630127e+02,2.49181230e+04
5.49743354e-01,2.47780249e-01,1.56077266e+00,4.37779158e-01,4.39348846e+02,2.47780254e+04
5.49744904e-01,2.46357620e-01,1.56460118e+00,4.35982257e-01,4.40064423e+02,2.46357617e+04
5.53718865e-01,2.47091472e-01,1.56266212e+00,4.36892539e-01,4.39714355e+02,2.47091465e+04
5.53720415e-01,2.45685235e-01,1.56654036e+00,4.35132980e-01,4.40437347e+02,2.45685234e+04
5.53721964e-01,2.44259164e-01,1.57041359e+00,4.33326989e-01,4.41159454e+02,2.44259160e+04
5.57695210e-01,2.45019123e-01,1.56838417e+00,4.34273362e-01,4.40793152e+02,2.45019121e+04
5.57696879e-01,2.43608966e-01,1.57229888e+00,4.32504177e-01,4.41520233e+02,2.43608965e+04
5.57698548e-01,2.42179886e-01,1.57621372e+00,4.30688858e-01,4.42248444e+02,2.42179883e+04
5.61670959e-01,2.42963925e-01,1.57409918e+00,4.31669325e-01,4.41866852e+02,2.42963926e+04
5.61672747e-01,2.41551146e-01,1.57804739e+00,4.29892063e-01,4.42597443e+02,2.41551152e+04
5.61674476e-01,2.40119979e-01,1.58200216e+00,4.28068548e-01,4.43331482e+02,2.40119980e+04
5.65644205e-01,2.42332473e-01,1.57594752e+00,4.30874139e-01,4.42217957e+02,2.42332480e+04
5.65646112e-01,2.40924671e-01,1.57981122e+00,4.29079354e-01,4.42936035e+02,2.40924668e+04
5.65647900e-01,2.39510834e-01,1.58378887e+00,4.27295864e-01,4.43669434e+02,2.39510840e+04
5.65649748e-01,2.38078579e-01,1.58777988e+00,4.25465018e-01,4.44408661e+02,2.38078574e+04
5.69618642e-01,2.40308434e-01,1.58162403e+00,4.28299487e-01,4.43279877e+02,2.40308438e+04
5.69620550e-01,2.38901079e-01,1.58552134e+00,4.26503450e-01,4.44000885e+02,2.38901074e+04
5.69622457e-01,2.37486869e-01,1.58952665e+00,4.24714059e-01,4.44737030e+02,2.37486875e+04
5.69624305e-01,2.36054435e-01,1.59355056e+00,4.22876507e-01,4.45480988e+02,2.36054434e+04
5.73592246e-01,2.38299936e-01,1.58729804e+00,4.25738990e-01,4.44337280e+02,2.38299941e+04
5.73594272e-01,2.36892641e-01,1.59122944e+00,4.23940688e-01,4.45061554e+02,2.36892637e+04
5.73596179e-01,2.35477969e-01,1.59526312e+00,4.22145128e-01,4.45800537e+02,2.35477969e+04
5.77565134e-01,2.36308143e-01,1.59296644e+00,4.23193812e-01,4.45389893e+02,2.36308145e+04
5.77567160e-01,2.34899759e-01,1.59693468e+00,4.21391666e-01,4.46117737e+02,2.34899766e+04
5.77569187e-01,2.33483970e-01,1.60100019e+00,4.19588983e-01,4.46860413e+02,2.33483965e+04
5.81537247e-01,2.34332502e-01,1.59862995e+00,4.20663595e-01,4.46437622e+02,2.34332500e+04
5.81539333e-01,2.32922286e-01,1.60263836e+00,4.18856531e-01,4.47169769e+02,2.32922285e+04
5.81541359e-01,2.31504470e-01,1.60673690e+00,4.17044789e-01,4.47916534e+02,2.31504473e+04
5.85508525e-01,2.32372478e-01,1.60429060e+00,4.18147743e-01,4.47480896e+02,2.32372480e+04
5.85510552e-01,2.30960041e-01,1.60833812e+00,4.16334301e-01,4.48217407e+02,2.30960039e+04
5.85512698e-01,2.29539081e-01,1.61247492e+00,4.14512485e-01,4.48969147e+02,2.29539082e+04
5.89478910e-01,2.30427757e-01,1.60994852e+00,4.15645599e-01,4.48519958e+02,2.30427754e+04
5.89480937e-01,2.29012400e-01,1.61403871e+00,4.13825005e-01,4.49261383e+02,2.29012402e+04
5.89483082e-01,2.27588072e-01,1.61821425e+00,4.11992371e-01,4.50018341e+02,2.27588066e+04
5.93448281e-01,2.28497103e-01,1.61560571e+00,4.13155615e-01,4.49555115e+02,2.28497109e+04
5.93450487e-01,2.27079019e-01,1.61973870e+00,4.11327839e-01,4.50301544e+02,2.27079023e+04
5.93452632e-01,2.25651309e-01,1.62395382e+00,4.09484237e-01,4.51063873e+02,2.25651309e+04
5.97416759e-01,2.26580024e-01,1.62126517e+00,4.10677046e-01,4.50586975e+02,2.26580020e+04
5.97418904e-01,2.25159273e-01,1.62544060e+00,4.08841908e-01,4.51338440e+02,2.25159277e+04
5.97421110e-01,2.23728418e-01,1.62969506e+00,4.06987667e-01,4.52106049e+02,2.23728418e+04
6.01384223e-01,2.24675670e-01,1.62692928e+00,4.08209413e-01,4.51615875e+02,2.24675664e+04
6.01386368e-01,2.23252758e-01,1.63114500e+00,4.06366915e-01,4.52372101e+02,2.23252754e+04
6.01388574e-01,2.21819341e-01,1.63543701e+00,4.04502481e-01,4.53144775e+02,2.21819336e+04
6.05350733e-01,2.22784594e-01,1.63259554e+00,4.05752987e-01,4.52641449e+02,2.22784590e+04
6.05352819e-01,2.21359655e-01,1.63685143e+00,4.03903276e-01,4.53402405e+02,2.21359648e+04
6.05354965e-01,2.19924361e-01,1.64117932e+00,4.02029246e-01,4.54179901e+02,2.19924355e+04
6.09313965e-01,2.22320840e-01,1.63403571e+00,4.05144662e-01,4.52908630e+02,2.22320840e+04
6.09316051e-01,2.20906839e-01,1.63826418e+00,4.03308094e-01,4.53663727e+02,2.20906836e+04
6.09318078e-01,2.19480231e-01,1.64255857e+00,4.01451111e-01,4.54429199e+02,2.19480234e+04
6.09320223e-01,2.18043670e-01,1.64692140e+00,3.99568528e-01,4.55211273e+02,2.18043672e+04
6.13278210e-01,2.20459700e-01,1.63966298e+00,4.02719438e-01,4.53922729e+02,2.20459707e+04
6.13280237e-01,2.19043493e-01,1.64393139e+00,4.00876075e-01,4.54682068e+02,2.19043496e+04
6.13282323e-01,2.17615470e-01,1.64826393e+00,3.99011910e-01,4.55452118e+02,2.17615469e+04
6.17241383e-01,2.18613386e-01,1.64528692e+00,4.00307745e-01,4.54932587e+02,2.18613379e+04
6.17243350e-01,2.17195287e-01,1.64959490e+00,3.98457974e-01,4.55696075e+02,2.17195293e+04
6.17245257e-01,2.15766236e-01,1.65396500e+00,3.96587104e-01,4.56470551e+02,2.15766230e+04
6.21203244e-01,2.16782302e-01,1.65090656e+00,3.97910446e-01,4.55937927e+02,2.16782305e+04
6.21205151e-01,2.15363026e-01,1.65525150e+00,3.96054864e-01,4.56705139e+02,2.15363027e+04
6.21207058e-01,2.13933110e-01,1.65965819e+00,3.94177079e-01,4.57484070e+02,2.13933105e+04
6.25163853e-01,2.14966938e-01,1.65651906e+00,3.95528078e-01,4.56938354e+02,2.14966934e+04
6.25165761e-01,2.13546783e-01,1.66090107e+00,3.93666983e-01,4.57709381e+02,2.13546777e+04
6.25167608e-01,2.12116346e-01,1.66534340e+00,3.91782552e-01,4.58492584e+02,2.12116348e+04
6.29123390e-01,2.13166997e-01,1.66212547e+00,3.93160194e-01,4.57934143e+02,2.13166992e+04
6.29125059e-01,2.11746618e-01,1.66654265e+00,3.91294241e-01,4.58708679e+02,2.11746621e+04
6.29126847e-01,2.10315898e-01,1.67102051e+00,3.89403433e-01,4.59496216e+02,2.10315898e+04
6.33081496e-01,2.11382225e-01,1.66772628e+00,3.90806794e-01,4.58925262e+02,2.11382227e+04
6.33083045e-01,2.09961861e-01,1.67217839e+00,3.88936102e-01,4.59703369e+02,2.09961855e+04
6.33084714e-01,2.08530873e-01,1.67669129e+00,3.87038946e-01,4.60495056e+02,2.08530879e+04
6.37038171e-01,2.09612325e-01,1.67332220e+00,3.88467312e-01,4.59912018e+02,2.09612324e+04
6.37039721e-01,2.08192006e-01,1.67780900e+00,3.86591733e-01,4.60693695e+02,2.08192012e+04
6.37041152e-01,2.06760526e-01,1.68235791e+00,3.84687722e-01,4.61489746e+02,2.06760527e+04
6.40992165e-01,2.09266990e-01,1.67447007e+00,3.88007939e-01,4.60120392e+02,2.09266992e+04
6.40993536e-01,2.07856491e-01,1.67891538e+00,3.86141002e-01,4.60894653e+02,2.07856484e+04
6.40994847e-01,2.06435785e-01,1.68343854e+00,3.84259850e-01,4.61680206e+02,2.06435781e+04
6.44946218e-01,2.07525522e-01,1.68002415e+00,3.85698617e-01,4.61095917e+02,2.07525527e+04
6.44947410e-01,2.06114486e-01,1.68450701e+00,3.83827358e-01,4.61873596e+02,2.06114492e+04
6.44948602e-01,2.04693139e-01,1.68906736e+00,3.81939977e-01,4.62663330e+02,2.04693145e+04
6.48898900e-01,2.05797017e-01,1.68557858e+00,3.83401543e-01,4.62067719e+02,2.05797012e+04
6.48899853e-01,2.04385057e-01,1.69009936e+00,3.81525069e-01,4.62848999e+02,2.04385059e+04
6.48900867e-01,2.02962622e-01,1.69469893e+00,3.79630685e-01,4.63643250e+02,2.02962617e+04
6.52849972e-01,2.04081818e-01,1.69113111e+00,3.81116152e-01,4.63036011e+02,2.04081816e+04
6.52850807e-01,2.02668414e-01,1.69569349e+00,3.79233658e-01,4.63821594e+02,2.02668418e+04
6.52851522e-01,2.01244265e-01,1.70033479e+00,3.77331585e-01,4.64620728e+02,2.01244258e+04
6.56799495e-01,2.02381343e-01,1.69667816e+00,3.78846288e-01,4.63999176e+02,2.02381348e+04
6.56800151e-01,2.00966313e-01,1.70128286e+00,3.76957387e-01,4.64789185e+02,2.00966309e+04
6.56800687e-01,1.99540392e-01,1.70596540e+00,3.75046939e-01,4.65593414e+02,1.99540391e+04
6.60747528e-01,2.00691715e-01,1.70222914e+00,3.76583189e-01,4.64960754e+02,2.00691719e+04
6.60747886e-01,1.99274689e-01,1.70687723e+00,3.74687165e-01,4.65755432e+02,1.99274688e+04
6.60748303e-01,1.97846889e-01,1.71160233e+00,3.72768432e-01,4.66564789e+02,1.97846895e+04
6.64693773e-01,2.00354278e-01,1.70340025e+00,3.76136363e-01,4.65165344e+02,2.00354277e+04
6.64693892e-01,1.98944613e-01,1.70802426e+00,3.74244809e-01,4.65957458e+02,1.98944609e+04
6.64694011e-01,1.97524369e-01,1.71272266e+00,3.72340024e-01,4.66757751e+02,1.97524375e+04
6.64694130e-01,1.96094468e-01,1.71749020e+00,3.70410979e-01,4.67572601e+02,1.96094473e+04
6.68650806e-01,1.98875815e-01,1.70830095e+00,3.74148637e-01,4.66012238e+02,1.98875820e+04
6.68650806e-01,1.96053222e-01,1.71766019e+00,3.70353103e-01,4.67606201e+02,1.96053223e+04
