x_over_L,P_over_Pt,Mach,ro,u,P
6.68650806e-01,1.97446659e-01,1.71301961e+00,3.72226238e-01,4.66818176e+02,1.97446660e+04
6.72619045e-01,1.94609240e-01,1.72254598e+00,3.68399948e-01,4.68443024e+02,1.94609238e+04
6.72619045e-01,1.96022406e-01,1.71780777e+00,3.70303720e-01,4.67640808e+02,1.96022402e+04
6.72619045e-01,1.97425991e-01,1.71314216e+00,3.72196823e-01,4.66845551e+02,1.97425996e+04
6.76587284e-01,1.93209141e-01,1.72731352e+00,3.66504133e-01,4.69255707e+02,1.93209141e+04
6.76587284e-01,1.94619671e-01,1.72255945e+00,3.68409067e-01,4.68453491e+02,1.94619668e+04
6.76587284e-01,1.96020365e-01,1.71787155e+00,3.70301425e-01,4.67657196e+02,1.96020371e+04
6.80555582e-01,1.91828415e-01,1.73205018e+00,3.64631087e-01,4.70060913e+02,1.91828418e+04
6.80555582e-01,1.93235159e-01,1.72727501e+00,3.66535097e-01,4.69257050e+02,1.93235156e+04
6.80555582e-01,1.94632262e-01,1.72257352e+00,3.68427128e-01,4.68460938e+02,1.94632266e+04
6.84523821e-01,1.93261817e-01,1.72724187e+00,3.66572827e-01,4.69256256e+02,1.93261816e+04
6.84523821e-01,1.90466076e-01,1.73675573e+00,3.62779289e-01,4.70858398e+02,1.90466074e+04
6.84523821e-01,1.91868424e-01,1.73196399e+00,3.64681304e-01,4.70054108e+02,1.91868418e+04
6.88492060e-01,1.89121485e-01,1.74142838e+00,3.60947788e-01,4.71647858e+02,1.89121484e+04
6.88492060e-01,1.90519124e-01,1.73662245e+00,3.62847477e-01,4.70843567e+02,1.90519121e+04
6.88492060e-01,1.91908181e-01,1.73188412e+00,3.64737332e-01,4.70045013e+02,1.91908184e+04
6.92460299e-01,1.87793776e-01,1.74607313e+00,3.59135777e-01,4.72430237e+02,1.87793770e+04
6.92460299e-01,1.89186797e-01,1.74125206e+00,3.61033171e-01,4.71625732e+02,1.89186797e+04
6.92460299e-01,1.90571010e-01,1.73650014e+00,3.62920761e-01,4.70826996e+02,1.90571016e+04
6.96428597e-01,1.86482683e-01,1.75068843e+00,3.57342660e-01,4.73205414e+02,1.86482676e+04
6.96428597e-01,1.87871099e-01,1.74585330e+00,3.59237999e-01,4.72400787e+02,1.87871094e+04
6.96428597e-01,1.89250529e-01,1.74108708e+00,3.61123204e-01,4.71601715e+02,1.89250527e+04
7.00396836e-01,1.87946498e-01,1.74564636e+00,3.59344780e-01,4.72369354e+02,1.87946504e+04
7.00396836e-01,1.86571792e-01,1.75042605e+00,3.57461631e-01,4.73168762e+02,1.86571797e+04
7.00396836e-01,1.85187906e-01,1.75527608e+00,3.55568469e-01,4.73973572e+02,1.85187910e+04
7.04365075e-01,1.83909357e-01,1.75983489e+00,3.53812903e-01,4.74734741e+02,1.83909355e+04
7.04365075e-01,1.85288340e-01,1.75497210e+00,3.55703533e-01,4.73929993e+02,1.85288340e+04
7.04365075e-01,1.86658576e-01,1.75017715e+00,3.57584804e-01,4.73129944e+02,1.86658574e+04
7.08333313e-01,1.82646722e-01,1.76436591e+00,3.52075815e-01,4.75489014e+02,1.82646719e+04
7.08333313e-01,1.84020787e-01,1.75949025e+00,3.53963852e-01,4.74684296e+02,1.84020781e+04
7.08333313e-01,1.85386389e-01,1.75468087e+00,3.55843008e-01,4.73883789e+02,1.85386387e+04
7.12301552e-01,1.81399673e-01,1.76886928e+00,3.50356728e-01,4.76236572e+02,1.81399668e+04
7.12301552e-01,1.82768926e-01,1.76398039e+00,3.52242380e-01,4.75431702e+02,1.82768926e+04
7.12301552e-01,1.84129730e-01,1.75915718e+00,3.54119271e-01,4.74630737e+02,1.84129727e+04
7.16269791e-01,1.82888567e-01,1.76360631e+00,3.52413505e-01,4.75370972e+02,1.82888574e+04
7.16269791e-01,1.81532517e-01,1.76844287e+00,3.50538880e-01,4.76172363e+02,1.81532520e+04
7.16269791e-01,1.80167809e-01,1.77334583e+00,3.48655462e-01,4.76977417e+02,1.80167812e+04
7.20238149e-01,1.78950757e-01,1.77779603e+00,3.46971124e-01,4.77711884e+02,1.78950762e+04
7.20238149e-01,1.80311114e-01,1.77287889e+00,3.48852903e-01,4.76906433e+02,1.80311113e+04
7.20238149e-01,1.81662619e-01,1.76802778e+00,3.50725472e-01,4.76104431e+02,1.81662617e+04
7.24206388e-01,1.77748218e-01,1.78222132e+00,3.45303893e-01,4.78440063e+02,1.77748223e+04
7.24206388e-01,1.79104418e-01,1.77728915e+00,3.47184092e-01,4.77634094e+02,1.79104414e+04
7.24206388e-01,1.80451602e-01,1.77242231e+00,3.49054843e-01,4.76831299e+02,1.80451602e+04
7.28174627e-01,1.79255202e-01,1.77679026e+00,3.47401232e-01,4.77551697e+02,1.79255195e+04
7.28174627e-01,1.77912071e-01,1.78167403e+00,3.45532209e-01,4.78355438e+02,1.77912070e+04
7.28174627e-01,1.76560134e-01,1.78662097e+00,3.43653560e-01,4.79161957e+02,1.76560137e+04
7.32142866e-01,1.75386459e-01,1.79099357e+00,3.42020124e-01,4.79877350e+02,1.75386465e+04
7.32142866e-01,1.76734075e-01,1.78603208e+00,3.43897015e-01,4.79070282e+02,1.76734082e+04
7.32142866e-01,1.78073093e-01,1.78113246e+00,3.45764488e-01,4.78265656e+02,1.78073086e+04
7.36111104e-01,1.74227163e-01,1.79534006e+00,3.40403736e-01,4.80586426e+02,1.74227168e+04
7.36111104e-01,1.75570294e-01,1.79036438e+00,3.42278481e-01,4.79778931e+02,1.75570293e+04
7.36111104e-01,1.76905140e-01,1.78544903e+00,3.44144434e-01,4.78973358e+02,1.76905137e+04
7.40079403e-01,1.74420759e-01,1.79466987e+00,3.40677083e-01,4.80481018e+02,1.74420762e+04
7.40079403e-01,1.75751448e-01,1.78973842e+00,3.42541039e-01,4.79674591e+02,1.75751445e+04
7.40079403e-01,1.73082396e-01,1.79965794e+00,3.38804573e-01,4.81288879e+02,1.73082402e+04
7.44047642e-01,1.73285678e-01,1.79894674e+00,3.39092761e-01,4.81176514e+02,1.73285684e+04
7.44047642e-01,1.74611837e-01,1.79400098e+00,3.40954363e-01,4.80369446e+02,1.74611836e+04
7.44047642e-01,1.71952143e-01,1.80394733e+00,3.37222844e-01,4.81984619e+02,1.71952148e+04
7.48015881e-01,1.73486292e-01,1.79823601e+00,3.39384466e-01,4.81057861e+02,1.73486289e+04
7.48015881e-01,1.70836464e-01,1.80820775e+00,3.35658669e-01,4.82673767e+02,1.70836465e+04
7.48015881e-01,1.72164977e-01,1.80319512e+00,3.37525785e-01,4.81865326e+02,1.72164980e+04
7.51984119e-01,1.69735178e-01,1.81243825e+00,3.34111929e-01,4.83356079e+02,1.69735176e+04
7.51984119e-01,1.71058416e-01,1.80741501e+00,3.35975885e-01,4.82547485e+02,1.71058418e+04
7.51984119e-01,1.72374576e-01,1.80244398e+00,3.37831020e-01,4.81739899e+02,1.72374570e+04
7.55952358e-01,1.68648034e-01,1.81664038e+00,3.32582504e-01,4.84031830e+02,1.68648027e+04
7.55952358e-01,1.69965863e-01,1.81160593e+00,3.34442824e-01,4.83223053e+02,1.69965859e+04
7.55952358e-01,1.71276540e-01,1.80662537e+00,3.36293936e-01,4.82415771e+02,1.71276543e+04
7.59920597e-01,1.67574868e-01,1.82081306e+00,3.31070006e-01,4.84700958e+02,1.67574863e+04
7.59920597e-01,1.68887034e-01,1.81576884e+00,3.32926333e-01,4.83892242e+02,1.68887031e+04
7.59920597e-01,1.70192108e-01,1.81077862e+00,3.34773183e-01,4.83085205e+02,1.70192109e+04
7.63888896e-01,1.69121012e-01,1.81490529e+00,3.33268434e-01,4.83748535e+02,1.69121016e+04
7.63888896e-01,1.67821676e-01,1.81990409e+00,3.31426233e-01,4.84555023e+02,1.67821680e+04
7.63888896e-01,1.66515604e-01,1.82495534e+00,3.29574287e-01,4.85363434e+02,1.66515605e+04
7.67857134e-01,1.65469840e-01,1.82906950e+00,3.28095287e-01,4.86019470e+02,1.65469844e+04
7.67857134e-01,1.66769981e-01,1.82400966e+00,3.29942703e-01,4.85211243e+02,1.66769980e+04
7.67857134e-01,1.68063432e-01,1.81900358e+00,3.31779957e-01,4.84405579e+02,1.68063438e+04
7.71825373e-01,1.64437622e-01,1.83315396e+00,3.26632857e-01,4.86668915e+02,1.64437617e+04
7.71825373e-01,1.65731624e-01,1.82808769e+00,3.28475505e-01,4.85861206e+02,1.65731621e+04
7.71825373e-01,1.67019203e-01,1.82307374e+00,3.30307722e-01,4.85056244e+02,1.67019199e+04
7.75793612e-01,1.63418517e-01,1.83721030e+00,3.25186670e-01,4.87312073e+02,1.63418516e+04
7.75793612e-01,1.64706618e-01,1.83213580e+00,3.27024579e-01,4.86504639e+02,1.64706621e+04
7.75793612e-01,1.65988460e-01,1.82711387e+00,3.28851789e-01,4.85700439e+02,1.65988457e+04
7.79761970e-01,1.64970845e-01,1.83112609e+00,3.27411920e-01,4.86338501e+02,1.64970840e+04
7.79761970e-01,1.63694635e-01,1.83615589e+00,3.25589836e-01,4.87141785e+02,1.63694639e+04
7.79761970e-01,1.62412897e-01,1.84123683e+00,3.23757261e-01,4.87948669e+02,1.62412891e+04
7.83730209e-01,1.61422208e-01,1.84522498e+00,3.22346419e-01,4.88577606e+02,1.61422207e+04
7.83730209e-01,1.62695855e-01,1.84014630e+00,3.24171096e-01,4.87772644e+02,1.62695850e+04
7.83730209e-01,1.63966134e-01,1.83511007e+00,3.25987726e-01,4.86970428e+02,1.63966133e+04
7.87698448e-01,1.60451457e-01,1.84915590e+00,3.20961952e-01,4.89195709e+02,1.60451455e+04
7.87698448e-01,1.61712289e-01,1.84409809e+00,3.22771728e-01,4.88395660e+02,1.61712285e+04
7.87698448e-01,1.62974581e-01,1.83906448e+00,3.24579865e-01,4.87596008e+02,1.62974580e+04
7.91666687e-01,1.59501046e-01,1.85302210e+00,3.19604158e-01,4.89801575e+02,1.59501045e+04
7.91666687e-01,1.60746589e-01,1.84800100e+00,3.21395785e-01,4.89009155e+02,1.60746582e+04
7.91666687e-01,1.61997125e-01,1.84298372e+00,3.23189110e-01,4.88214630e+02,1.61997129e+04
7.95634925e-01,1.61038876e-01,1.84684920e+00,3.21824551e-01,4.88822571e+02,1.61038877e+04
7.95634925e-01,1.59806356e-01,1.85181534e+00,3.20052594e-01,4.89607483e+02,1.59806357e+04
7.95634925e-01,1.58552438e-01,1.85690415e+00,3.18246841e-01,4.90408386e+02,1.58552441e+04
7.99603164e-01,1.57524407e-01,1.86116385e+00,3.16778630e-01,4.91071320e+02,1.57524404e+04
7.99603164e-01,1.58858716e-01,1.85569346e+00,3.18699330e-01,4.90213409e+02,1.58858721e+04
7.99603164e-01,1.60100937e-01,1.85065043e+00,3.20484966e-01,4.89419769e+02,1.60100938e+04
8.03571463e-01,1.56357571e-01,1.86605561e+00,3.15113395e-01,4.91829498e+02,1.56357568e+04
8.03571463e-01,1.57842517e-01,1.85986710e+00,3.17242593e-01,4.90865173e+02,1.57842520e+04
8.03571463e-01,1.59166709e-01,1.85446060e+00,3.19149673e-01,4.90016327e+02,1.59166709e+04
8.07539701e-01,1.55158132e-01,1.87113047e+00,3.13384295e-01,4.92625336e+02,1.55158125e+04
8.07539701e-01,1.56610385e-01,1.86503470e+00,3.15487921e-01,4.91665619e+02,1.56610381e+04
8.07539701e-01,1.58170775e-01,1.85856199e+00,3.17726403e-01,4.90656525e+02,1.58170781e+04
8.11507940e-01,1.57052517e-01,1.86322868e+00,3.16131145e-01,4.91381714e+02,1.57052520e+04
8.11507940e-01,1.55210778e-01,1.87078822e+00,3.13445479e-01,4.92570679e+02,1.55210771e+04
8.11507940e-01,1.54161066e-01,1.87558758e+00,3.12005013e-01,4.93296356e+02,1.54161064e+04
8.15476179e-01,1.53810784e-01,1.87670445e+00,3.11409473e-01,4.93500244e+02,1.53810781e+04
8.15476179e-01,1.54204145e-01,1.87530994e+00,3.12112689e-01,4.93207214e+02,1.54204141e+04
8.15476179e-01,1.55816138e-01,1.86842906e+00,3.14355522e-01,4.92193970e+02,1.55816143e+04
8.19444418e-01,1.54253066e-01,1.87421310e+00,3.11874479e-01,4.93185150e+02,1.54253066e+04
8.19444418e-01,1.54031351e-01,1.87562883e+00,3.11732680e-01,4.93315002e+02,1.54031357e+04
8.19444418e-01,1.54724941e-01,1.87315738e+00,3.12805384e-01,4.92925598e+02,1.54724941e+04
8.23412657e-01,1.57114536e-01,1.86195886e+00,3.16006750e-01,4.91240417e+02,1.57114531e+04
8.23412657e-01,1.54409349e-01,1.87337446e+00,3.12084794e-01,4.93047882e+02,1.54409346e+04
8.23412657e-01,1.54340476e-01,1.87476408e+00,3.12274069e-01,4.93154022e+02,1.54340469e+04
8.27380955e-01,1.54657289e-01,1.87254822e+00,3.12462717e-01,4.92927582e+02,1.54657295e+04
8.27380955e-01,1.57112524e-01,1.86186755e+00,3.16011488e-01,4.91209503e+02,1.57112529e+04
8.27380955e-01,1.66805327e-01,1.82148600e+00,3.29595417e-01,4.84846466e+02,1.66805332e+04
8.31349194e-01,1.84168443e-01,1.75492978e+00,3.53496045e-01,4.73957123e+02,1.84168438e+04
8.31349194e-01,1.66801780e-01,1.82199991e+00,3.29726249e-01,4.84881836e+02,1.66801777e+04
8.31349194e-01,1.56929985e-01,1.86287391e+00,3.15763623e-01,4.91382172e+02,1.56929990e+04
8.35317433e-01,1.97458267e-01,1.70825851e+00,3.71454865e-01,4.66017487e+02,1.97458262e+04
8.35317433e-01,1.90247044e-01,1.73536897e+00,3.62104684e-01,4.70649628e+02,1.90247051e+04
8.35317433e-01,1.65149048e-01,1.82843733e+00,3.27332318e-01,4.85945618e+02,1.65149043e+04
8.39285672e-01,2.09678009e-01,1.66732013e+00,3.87640953e-01,4.58822418e+02,2.09678008e+04
8.39285672e-01,2.12630823e-01,1.66172957e+00,3.92188460e-01,4.57815063e+02,2.12630820e+04
8.39285672e-01,1.81578502e-01,1.76492393e+00,3.50051284e-01,4.75615906e+02,1.81578496e+04
8.43253911e-01,1.96785152e-01,1.71077991e+00,3.70623767e-01,4.66431274e+02,1.96785156e+04
8.43253911e-01,2.18565241e-01,1.64449525e+00,4.00061399e-01,4.54803558e+02,2.18565234e+04
8.43253911e-01,2.16497600e-01,1.64536095e+00,3.96600038e-01,4.54857544e+02,2.16497598e+04
8.47222269e-01,2.17519656e-01,1.64280546e+00,3.97932649e-01,4.54458923e+02,2.17519648e+04
8.47222269e-01,2.19055176e-01,1.64291227e+00,4.00678456e-01,4.54524353e+02,2.19055176e+04
8.47222269e-01,2.08814591e-01,1.67145789e+00,3.86669636e-01,4.59589264e+02,2.08814590e+04
8.51190507e-01,2.17325464e-01,1.64358258e+00,3.97707701e-01,4.54599396e+02,2.17325469e+04
8.51190507e-01,2.19570845e-01,1.64156735e+00,4.01459605e-01,4.54243958e+02,2.19570840e+04
8.51190507e-01,2.16215461e-01,1.64567864e+00,3.96205157e-01,4.54875305e+02,2.16215469e+04
8.55158746e-01,2.17125833e-01,1.64426649e+00,3.97464544e-01,4.54718658e+02,2.17125840e+04
8.55158746e-01,2.20531315e-01,1.63813937e+00,4.02461350e-01,4.53719971e+02,2.20531309e+04
8.55158746e-01,2.17716232e-01,1.64262819e+00,3.98273826e-01,4.54420410e+02,2.17716230e+04
8.59126985e-01,2.17239916e-01,1.64452016e+00,3.97740543e-01,4.54750427e+02,2.17239922e+04
8.59126985e-01,2.20486224e-01,1.63861501e+00,4.02571529e-01,4.53743225e+02,2.20486230e+04
8.59126985e-01,2.17036933e-01,1.64447629e+00,3.97318631e-01,4.54767059e+02,2.17036934e+04
8.63095284e-01,2.16907769e-01,1.64488864e+00,3.97155493e-01,4.54839111e+02,2.16907773e+04
8.63095284e-01,2.20393360e-01,1.63894379e+00,4.02468503e-01,4.53796783e+02,2.20393359e+04
8.63095284e-01,2.17077598e-01,1.64508569e+00,3.97522897e-01,4.54861267e+02,2.17077598e+04
8.67063522e-01,2.16891810e-01,1.64490581e+00,3.97123635e-01,4.54845367e+02,2.16891816e+04
8.67063522e-01,2.20390156e-01,1.63896930e+00,4.02472883e-01,4.53798035e+02,2.20390156e+04
8.67063522e-01,2.17093647e-01,1.64496493e+00,3.97503585e-01,4.54855743e+02,2.17093652e+04
8.71031761e-01,2.16920719e-01,1.64479387e+00,3.97149742e-01,4.54829712e+02,2.16920723e+04
8.71031761e-01,2.20332593e-01,1.63913107e+00,4.02394295e-01,4.53827850e+02,2.20332598e+04
8.71031761e-01,2.17039987e-01,1.64512110e+00,3.97428423e-01,4.54885712e+02,2.17039980e+04
8.75000000e-01,2.16989428e-01,1.64526069e+00,3.97357672e-01,4.54911804e+02,2.16989434e+04
8.75000000e-01,2.16955885e-01,1.64469719e+00,3.97202343e-01,4.54809784e+02,2.16955879e+04
8.75000000e-01,2.20343724e-01,1.63908637e+00,4.02409434e-01,4.53818420e+02,2.20343730e+04
8.78968239e-01,2.16940880e-01,1.64474225e+00,3.97180468e-01,4.54819031e+02,2.16940879e+04
8.78968239e-01,2.20302761e-01,1.63929856e+00,4.02404219e-01,4.53837921e+02,2.20302754e+04
8.78968239e-01,2.16913790e-01,1.64550853e+00,3.97271186e-01,4.54950562e+02,2.16913789e+04
8.82936478e-01,2.16864720e-01,1.64498186e+00,3.97083312e-01,4.54861084e+02,2.16864727e+04
8.82936478e-01,2.20221192e-01,1.63948107e+00,4.02260989e-01,4.53885193e+02,2.20221191e+04
8.82936478e-01,2.16527790e-01,1.64662719e+00,3.96729916e-01,4.55164795e+02,2.16527793e+04
8.86904776e-01,2.19913185e-01,1.64049256e+00,4.01882887e-01,4.54060944e+02,2.19913184e+04
8.86904776e-01,2.16276363e-01,1.64765453e+00,3.96527588e-01,4.55300385e+02,2.16276367e+04
8.86904776e-01,2.16510296e-01,1.64607537e+00,3.96615475e-01,4.55059479e+02,2.16510293e+04
8.90873015e-01,2.16325432e-01,1.64676988e+00,3.96434873e-01,4.55160736e+02,2.16325430e+04
8.90873015e-01,2.19385684e-01,1.64182425e+00,4.01135743e-01,4.54306732e+02,2.19385684e+04
8.90873015e-01,2.16381967e-01,1.64662552e+00,3.96328568e-01,4.55241364e+02,2.16381973e+04
8.94841254e-01,2.16349348e-01,1.64636600e+00,3.96309078e-01,4.55146484e+02,2.16349355e+04
8.94841254e-01,2.19291389e-01,1.64282835e+00,4.01109576e-01,4.54501648e+02,2.19291387e+04
8.94841254e-01,2.17432186e-01,1.64345384e+00,3.97742510e-01,4.54655487e+02,2.17432188e+04
8.98809493e-01,2.23123834e-01,1.62623787e+00,4.05241191e-01,4.51506775e+02,2.23123828e+04
8.98809493e-01,2.16804221e-01,1.64473701e+00,3.96800250e-01,4.54892090e+02,2.16804219e+04
8.98809493e-01,2.20597088e-01,1.63700736e+00,4.02552724e-01,4.53422577e+02,2.20597090e+04
9.02777731e-01,2.29845300e-01,1.60953116e+00,4.14486051e-01,4.48462585e+02,2.29845293e+04
9.02777731e-01,2.40496859e-01,1.57528520e+00,4.27470535e-01,4.42104370e+02,2.40496855e+04
9.02777731e-01,2.19775543e-01,1.63575566e+00,4.00757462e-01,4.53243256e+02,2.19775547e+04
9.06746089e-01,2.31447756e-01,1.60076058e+00,4.15877849e-01,4.46821442e+02,2.31447754e+04
9.06746089e-01,2.50689656e-01,1.55171216e+00,4.41153526e-01,4.37671753e+02,2.50689648e+04
9.06746089e-01,2.61767566e-01,1.51558423e+00,4.53828216e-01,4.30681549e+02,2.61767559e+04
9.10714209e-01,2.53156513e-01,1.53907061e+00,4.43067998e-01,4.35293213e+02,2.53156504e+04
9.10714209e-01,2.69630522e-01,1.50084460e+00,4.64711994e-01,4.27752258e+02,2.69630527e+04
9.10714209e-01,2.73029119e-01,1.48593855e+00,4.67514545e-01,4.24885376e+02,2.73029121e+04
9.14682567e-01,2.76881814e-01,1.47604716e+00,4.72256631e-01,4.22885132e+02,2.76881816e+04
9.14682567e-01,2.69012332e-01,1.49523473e+00,4.62543726e-01,4.26661133e+02,2.69012324e+04
9.14682567e-01,2.77690917e-01,1.48162746e+00,4.74566102e-01,4.24068024e+02,2.77690918e+04
9.18650806e-01,2.77992338e-01,1.47464645e+00,4.73735750e-01,4.22668823e+02,2.77992324e+04
9.18650806e-01,2.78964072e-01,1.47798765e+00,4.76089746e-01,4.23315857e+02,2.78964062e+04
9.18650806e-01,2.75350302e-01,1.47968709e+00,4.70268220e-01,4.23646729e+02,2.75350312e+04
9.22619045e-01,2.77319014e-01,1.47510386e+00,4.72800046e-01,4.22705261e+02,2.77319004e+04
9.22619045e-01,2.78821230e-01,1.47791970e+00,4.76187736e-01,4.23144501e+02,2.78821230e+04
9.22619045e-01,2.77691007e-01,1.47589791e+00,4.73453403e-01,4.22924255e+02,2.77690996e+04
9.26587343e-01,2.76454210e-01,1.47912467e+00,4.72007185e-01,4.23551361e+02,2.76454199e+04
9.26587343e-01,2.77680457e-01,1.47531450e+00,4.73335057e-01,4.22801971e+02,2.77680469e+04
9.26587343e-01,2.77998686e-01,1.47969055e+00,4.75051075e-01,4.23531921e+02,2.77998691e+04
9.30555582e-01,2.76617825e-01,1.48299491e+00,4.73264605e-01,4.24220581e+02,2.76617812e+04
9.30555582e-01,2.75115371e-01,1.48263764e+00,4.70437914e-01,4.24233856e+02,2.75115371e+04
9.30555582e-01,2.76803583e-01,1.47776067e+00,4.72334534e-01,4.23281342e+02,2.76803574e+04
9.34523821e-01,2.74020970e-01,1.48558474e+00,4.69152182e-01,4.24811737e+02,2.74020977e+04
9.34523821e-01,2.75437623e-01,1.48135197e+00,4.70728517e-01,4.23983215e+02,2.75437637e+04
9.34523821e-01,2.75264561e-01,1.48623991e+00,4.71554935e-01,4.24875763e+02,2.75264570e+04
9.38492060e-01,2.74257123e-01,1.48451757e+00,4.69341874e-01,4.24603607e+02,2.74257129e+04
9.38492060e-01,2.74149328e-01,1.48887730e+00,4.70146358e-01,4.25402435e+02,2.74149316e+04
9.38492060e-01,2.73078918e-01,1.48815584e+00,4.68042493e-01,4.25318115e+02,2.73078906e+04
9.42460299e-01,2.73302287e-01,1.48713589e+00,4.68216002e-01,4.25121582e+02,2.73302285e+04
9.42460299e-01,2.73187488e-01,1.49114871e+00,4.68930244e-01,4.25854523e+02,2.73187480e+04
9.42460299e-01,2.72194684e-01,1.49056911e+00,4.66999471e-01,4.25792236e+02,2.72194688e+04
9.46428537e-01,2.72268623e-01,1.49333978e+00,4.67770010e-01,4.26290131e+02,2.72268633e+04
9.46428537e-01,2.71324992e-01,1.49292982e+00,4.65968519e-01,4.26255524e+02,2.71325000e+04
9.46428537e-01,2.72421062e-01,1.48956645e+00,4.67176765e-01,4.25601959e+02,2.72421074e+04
9.50396836e-01,2.71540463e-01,1.49198055e+00,4.66135681e-01,4.26077179e+02,2.71540449e+04
9.50396836e-01,2.71342665e-01,1.49557292e+00,4.66603875e-01,4.26733276e+02,2.71342656e+04
9.50396836e-01,2.70447075e-01,1.49530125e+00,4.64923561e-01,4.26720093e+02,2.70447070e+04
9.54365075e-01,2.70654738e-01,1.49439216e+00,4.65084285e-01,4.26550629e+02,2.70654746e+04
9.54365075e-01,2.70409018e-01,1.49784613e+00,4.65430498e-01,4.27183411e+02,2.70409004e+04
9.54365075e-01,2.69555151e-01,1.49770379e+00,4.63857591e-01,4.27190338e+02,2.69555137e+04
9.58333313e-01,2.68656194e-01,1.50012016e+00,4.62777346e-01,4.27663757e+02,2.68656191e+04
9.58333313e-01,2.69776314e-01,1.49677813e+00,4.64039057e-01,4.27017914e+02,2.69776309e+04
9.58333313e-01,2.69484133e-01,1.50011575e+00,4.64270145e-01,4.27631836e+02,2.69484121e+04
9.62301552e-01,2.67762452e-01,1.50251985e+00,4.61700171e-01,4.28133331e+02,2.67762441e+04
9.62301552e-01,2.68911064e-01,1.49912512e+00,4.63004053e-01,4.27478088e+02,2.68911074e+04
9.62301552e-01,2.68577099e-01,1.50235724e+00,4.63133931e-01,4.28073547e+02,2.68577090e+04
9.66269791e-01,2.68049359e-01,1.50145829e+00,4.61970717e-01,4.27934631e+02,2.68049355e+04
9.66269791e-01,2.67685443e-01,1.50457072e+00,4.62015480e-01,4.28509766e+02,2.67685449e+04
9.66269791e-01,2.66881824e-01,1.50488460e+00,4.60635483e-01,4.28595886e+02,2.66881816e+04
9.70238030e-01,2.67179191e-01,1.50380814e+00,4.60923910e-01,4.28393768e+02,2.67179199e+04
9.70238030e-01,2.66796410e-01,1.50679612e+00,4.60902929e-01,4.28947113e+02,2.66796406e+04
9.70238030e-01,2.66009122e-01,1.50722551e+00,4.59576398e-01,4.29053711e+02,2.66009121e+04
9.74206388e-01,2.65135795e-01,1.50956762e+00,4.58514839e-01,4.29510773e+02,2.65135781e+04
9.74206388e-01,2.66293794e-01,1.50619435e+00,4.59854066e-01,4.28860016e+02,2.66293809e+04
9.74206388e-01,2.65900135e-01,1.50905144e+00,4.59782034e-01,4.29389435e+02,2.65900137e+04
9.78174627e-01,2.65398860e-01,1.50860250e+00,4.58769500e-01,4.29329865e+02,2.65398848e+04
9.78174627e-01,2.64994532e-01,1.51134706e+00,4.58650798e-01,4.29838806e+02,2.64994531e+04
9.78174627e-01,2.64254302e-01,1.51193142e+00,4.57440406e-01,4.29971741e+02,2.64254316e+04
9.82142866e-01,2.64503568e-01,1.51100874e+00,4.57680434e-01,4.29799164e+02,2.64503574e+04
9.82142866e-01,2.64081866e-01,1.51366949e+00,4.57509309e-01,4.30293121e+02,2.64081855e+04
9.82142866e-01,2.63363570e-01,1.51431727e+00,4.56350178e-01,4.30437012e+02,2.63363574e+04
9.86111104e-01,2.63177544e-01,1.51599622e+00,4.56384152e-01,4.30746033e+02,2.63177559e+04
9.86111104e-01,2.63615519e-01,1.51339948e+00,4.56603497e-01,4.30262451e+02,2.63615527e+04
9.86111104e-01,2.62469679e-01,1.51671839e+00,4.55257654e-01,4.30903412e+02,2.62469668e+04
9.90079403e-01,2.62314320e-01,1.51819587e+00,4.55299407e-01,4.31175690e+02,2.62314316e+04
9.90079403e-01,2.62772590e-01,1.51566148e+00,4.55570221e-01,4.30703705e+02,2.62772598e+04
9.90079403e-01,2.61612236e-01,1.51901281e+00,4.54201788e-01,4.31350220e+02,2.61612227e+04
9.94047582e-01,2.61398882e-01,1.52059460e+00,4.54171240e-01,4.31637878e+02,2.61398887e+04
9.94047582e-01,2.61878580e-01,1.51810038e+00,4.54497993e-01,4.31169983e+02,2.61878574e+04
9.94047582e-01,2.60711968e-01,1.52145374e+00,4.53109473e-01,4.31818909e+02,2.60711953e+04
9.98015881e-01,2.60143101e-01,1.52382219e+00,4.52586740e-01,4.32268463e+02,2.60143105e+04
9.98015881e-01,2.60619134e-01,1.52147400e+00,4.52933609e-01,4.31831604e+02,2.60619121e+04
9.98015881e-01,2.59452760e-01,1.52482688e+00,4.51542974e-01,4.32478149e+02,2.59452773e+04
