role,L_c,M_K,n_axis,hard_gate,error,x_K,ell_K,xi_K,s_K,Mpp_sign_changes,single_peak,theta_max_deg,min_mu_minus_theta_deg,flip_interior,topology_margin,downstream_max_dkds,downstream_J_dkds2,Mppp_jump,max_Mppp,J_axis
sweep,50.0,1.6,600,False,,1.6457976408061223,1.2211929265315238,0.024423858530630477,0.18040621589506753,1,True,13.83382926817496,1.964832843982074,0,0.05296681971099981,39.68046067264165,264.77882660676596,1.3486117569297815,1.9036752412083942,1.0918232405812025
sweep,50.0,1.7,600,True,,1.9259475520394367,1.5013428377648381,0.030026856755296764,0.1773244972790016,1,True,13.757427723586417,2.003051686354963,0,0.05404302731646525,31.233231161370952,154.90725864588148,0.8795446335439505,1.3309506965257347,0.623858911961092
sweep,50.0,1.8,600,True,,2.208547945100589,1.7839432308259906,0.03567886461651981,0.1742158227540991,1,True,13.663737536505904,2.050427077417631,0,0.05515607894102059,21.562693936955718,82.67350669661172,0.6138834688294867,0.9937116044244099,0.39473385667016014
sweep,50.0,1.9,600,True,,2.493664270914484,2.0690595566398855,0.04138119113279771,0.17107947234396373,1,True,13.583007296155415,2.090542413607492,0,0.05630381231082553,19.411681644893335,55.3453998479136,0.4495672137290726,0.7769957932620192,0.2684830633687511
sweep,50.0,2.0,600,True,,2.781364946936151,2.3567602326615527,0.04713520465323105,0.16791469343955812,1,True,13.485309488695346,2.1415832435006905,0,0.05748955216581909,11.897408120798108,30.82240702773097,0.34123869251101024,0.6286448865365427,0.19271588131783188
sweep,50.0,2.1,600,True,,3.071721548880759,2.6471168346061607,0.05294233669212321,0.16472069869021935,1,True,13.386330813017482,2.186548456087921,0,0.05871704213307017,9.8937632689161,16.379922539931627,0.2662810497126563,0.5221166339529939,0.14420805685706653
sweep,50.0,2.2,600,True,,3.364809018679574,2.9402043044049755,0.05880408608809951,0.16149666371610252,1,True,13.288675220503203,2.2394477578715364,0,0.05998645645996865,5.6620743436871805,8.332535945310958,0.212407774319596,0.4427002470305607,0.11153760506501154
sweep,50.0,2.3,600,True,,3.660705890375706,3.2361011761011076,0.06472202352202215,0.15824172462323005,1,True,13.182210678501315,2.293087704959824,0,0.0612993602416689,4.467915670308988,3.635342695121126,0.17248595527673807,0.3816847081949769,0.08861739386980269
sweep,50.0,2.4,600,True,,3.959494535895162,3.5348898216205633,0.07069779643241127,0.15495497529994484,1,True,13.069511025063271,2.3474423273124265,0,0.06266064655633499,3.232256346021629,1.9676841767537225,0.14214892307140214,0.3336318532067233,0.07198889115977711
sweep,50.0,2.5,600,True,,4.2612614328731295,3.836656718598531,0.07673313437197062,0.1516354644707936,1,True,12.951493287038799,2.4096552277448997,0,0.0640722355292564,1.9792188505344908,0.9311961732396196,0.11860485285139782,0.2949967803556658,0.059581538453052904
sweep,50.0,2.6,600,True,,4.566097456994006,4.141492742719407,0.08282985485438815,0.14828219248066382,1,True,12.830335682304137,2.4716656713156886,0,0.06553527102588812,1.0899533883651518,0.3691503617042583,0.10000299727314246,0.26338397884582593,0.05010053787373673
sweep,50.0,2.7,600,True,,4.8740982016560395,4.4494934873814405,0.0889898697476288,0.14489410777839856,1,True,12.737504786962987,2.535646270416964,0,0.06705263353721655,0.6808246157269421,0.23883179283604053,0.08507826817002656,0.2371245376872899,0.042705804196531895
sweep,50.0,2.8,600,True,,5.18536432815238,4.760759613877781,0.09521519227755562,0.1414701030648448,1,True,13.211933959879222,2.6044714371380606,0,0.0686283746576175,0.7654071009255496,0.1769611950702081,0.07294285684877512,0.21502495209689587,0.03683477859057664
sweep,50.0,2.9,600,True,,5.500001949969514,5.075397235694915,0.10150794471389829,0.13800901106522906,1,True,13.816427617729238,2.676255436889831,0,0.0702655628021703,0.6322549663787743,0.11851281939882087,0.06295933553021076,0.19621212377440989,0.032100283126170755
sweep,50.0,3.0,600,True,,5.81812305542096,5.393518341146361,0.10787036682292722,0.1345095998802923,1,True,14.41026561683222,2.7371135305649092,0,0.0714576845675817,0.4925999498729645,0.1040799914033613,0.054660801349200185,0.18003453740559053,0.028229376751912817
sweep,50.0,3.1,600,True,,6.139845973334102,5.715241259059503,0.11430482518119006,0.13097056786352096,1,True,14.993760303419952,2.7671060974893638,0,0.07216121574624142,0.37049748128438464,0.09161402786123043,0.04769916298002355,0.1659974279204752,0.02502553261604256
sweep,50.0,3.2,600,True,,6.465295887315463,6.040691173040864,0.12081382346081729,0.12739053796418337,1,True,15.567233543039206,2.7501065889757728,0,0.07296519858236887,0.9396874991029207,0.10874252722999983,0.04181079561222105,0.15371916339939126,0.02234455510037437
sweep,50.0,3.3,600,True,,6.794605404906784,6.370000690632185,0.1274000138126437,0.12376805146638092,1,True,16.131376657477894,2.685511924569649,0,0.07370685817872487,0.6821240642083406,0.09937178159904016,0.03679321375466931,0.14290123814263317,0.02007884673401377
sweep,50.0,3.4,600,True,,7.1279151889903805,6.7033104747157815,0.13406620949431564,0.1201015610434448,1,True,16.68617770435335,2.5783900991915742,0,0.07359915186020827,0.48499897025153677,0.09798101105019319,0.03248890650831741,0.13330721259723996,0.018146891513590203
sweep,50.0,3.5,600,True,,7.465374659967329,7.04076994569273,0.1408153989138546,0.11638942303386741,1,True,17.231544675326575,2.433093997625746,0,0.07311967743005965,0.9257305499307323,0.11485079212376807,0.02877393225182763,0.12474766464821528,0.01648607862029122
sweep,50.0,3.6,600,True,,7.807142778636328,7.382538064361729,0.14765076128723456,0.11262988882935013,1,True,17.76580314696527,2.2593070862309292,0,0.07230821933914526,1.278016977652163,0.16920776304501234,0.025549739052782187,0.11706926029082206,0.015047713372065003
sweep,50.0,3.7,600,True,,8.153388921431697,7.728784207157098,0.15457568414314196,0.10882109524701304,1,True,18.289418991120794,2.0625239108666187,0,0.07121677333151477,1.0994826962199913,0.17379024899765438,0.02273721083553325,0.11014669800563132,0.013793489515725194
sweep,50.0,3.8,600,True,,8.50429386169141,8.079689147416811,0.16159378294833623,0.10496105373533667,1,True,18.803183229366148,1.8372221197766725,0,0.06896107004358301,1.0854499285209125,0.2584828000754295,0.02027227456626832,0.10387669067191635,0.012692955955570283
sweep,50.0,3.9,600,True,,8.860050873044726,8.435446158770127,0.16870892317540254,0.10104763823625647,1,True,19.306316162424352,1.5929479126911463,0,0.06657490620467675,1.8993953090022366,0.4560856720860405,0.018102618684143583,0.09817341376190881,0.011721671638326008
sweep,50.0,4.0,600,True,,9.220866974135232,8.796262259860633,0.17592524519721267,0.09707857149336546,1,True,19.796766063641115,1.3317434516617375,0,0.06435904845574944,2.859579153853788,0.9458272020333891,0.016185213485666962,0.09296502319380943,0.010859844032083633
sweep,60.0,1.5,600,False,,1.4096100914377534,0.9850053771631548,0.016416756286052582,0.15250361467485923,1,True,12.030150557229938,2.9860686606649756,0,0.056603580803722055,68.40054348649169,901.8827850270847,2.2862993422374385,2.9747605990991106,2.291221791928571
sweep,60.0,1.6,600,False,,1.6991157626633324,1.2745110483887339,0.021241850806478897,0.14984975275814288,1,True,11.953149537556408,3.0254313872458054,0,0.05681442030430294,16.53753805529457,93.76885419225401,1.3452789889754728,1.8772970575151866,1.1178521642007737
sweep,60.0,1.7,600,True,,1.9908717303489927,1.5662670160743941,0.02610445026790657,0.14717526265805664,1,True,11.87439560433644,3.0651813979228923,0,0.05721578248125996,18.520766722667762,96.20724420477667,0.8772322258584818,1.310101795378884,0.6365715850625948
sweep,60.0,1.8,600,True,,2.2849312987228574,1.8603265844482588,0.031005443074137648,0.14447965574146293,1,True,11.796825559230298,3.105984771787199,0,0.05762649541335528,27.747341777072613,106.77745718474243,0.6121606061411331,0.9765680603596725,0.40148066014110534
sweep,60.0,1.9,600,True,,2.581349910268061,2.1567451959934623,0.0359457532665577,0.14176242377412038,1,True,11.70872945144991,3.1516857952277597,0,0.058073069214946156,20.713559561113914,73.61995864703749,0.4482164611673581,0.762507380082284,0.27223756658375536
sweep,60.0,2.0,600,True,,2.8801852677678386,2.45558055349324,0.04092634255822067,0.13902303780189829,1,True,11.621827185742886,3.193532296124709,0,0.05848557120423555,14.028956146153487,42.62672364991026,0.34013838588083106,0.6161525400267822,0.19484585737121396
sweep,60.0,2.1,600,True,,3.1814974654569395,2.756892751182341,0.04594821251970568,0.13626094694852728,1,True,11.533676154567166,3.2414396423226917,0,0.0589389252536304,9.74520474200529,22.91926890454201,0.26535775161380415,0.5111800081022825,0.14540412001175926
sweep,60.0,2.2,600,True,,3.4853491301285904,3.060744415853992,0.05101240693089986,0.13347557712215893,1,True,11.438050933638847,3.291192189564863,0,0.059531336884847436,5.733484763452314,12.282214619015905,0.2116145049089519,0.4330107495354299,0.11217392376730419
sweep,60.0,2.3,600,True,,3.7918055731076463,3.3672008588330478,0.05612001431388413,0.1306663296220664,1,True,11.33623634325231,3.33981435804559,0,0.060433240781112674,4.827496642905732,5.863146222954966,0.1717912465687161,0.37301780472604823,0.0889081115814729
sweep,60.0,2.4,600,True,,4.100934954191566,3.6763302399169677,0.061272170665282795,0.12783257963604297,1,True,11.230483979981411,3.392713770209106,0,0.0617651547892626,2.8996484710284256,2.9768504921735435,0.14153089774711822,0.32581914376282023,0.07206201016677193
sweep,60.0,2.5,600,True,,4.412808458650576,3.9882037443759777,0.0664700624062663,0.12497367461764174,1,True,11.194693112781467,3.449344949271421,0,0.06338530956485007,2.1831222947155884,1.4833978714078222,0.11804782705630057,0.28790877313053226,0.05951628630803532
sweep,60.0,2.6,600,True,,4.727500488671771,4.302895774397172,0.07171492957328619,0.12208893253150813,1,True,11.836000204362097,3.5086482426163847,0,0.06505567575578196,1.8603465687720926,0.7423426230288757,0.09949543484547155,0.25691899757218495,0.049947351245140846
sweep,60.0,2.7,600,True,,5.0450888706079215,4.6204841563333225,0.07700806927222205,0.11917763995321728,1,True,12.4680158615823,3.5677459643404275,0,0.06677862862047425,0.9842221764648853,0.386441206740381,0.08461149774753646,0.23120131796681484,0.042497525010398975
sweep,60.0,2.8,600,True,,5.36565507977731,4.941050365502711,0.08235083942504519,0.11623905000886665,1,True,13.09047077951189,3.630472824678752,0,0.06855660933632779,1.0762560576958355,0.3637550524965866,0.07251023916584383,0.20957754744006685,0.036593177793704676
sweep,60.0,2.9,600,True,,5.689284484553896,5.264679770279297,0.08774466283798829,0.11327238013734074,1,True,13.702678088616802,3.696755602962615,0,0.07039111405534149,0.708833446549811,0.15433348802912614,0.06255570668306762,0.19118630812358817,0.031839991413566957
sweep,60.0,3.0,600,True,,6.016066611886341,5.591461897611742,0.09319103162686236,0.11027680965639897,1,True,14.309806961106085,3.7667844630911955,0,0.07228559990563757,0.6191111054834948,0.1461129324005036,0.05428209088054177,0.1753852063065868,0.027960322244560555
sweep,60.0,3.1,600,True,,6.346095436558247,5.921490722283648,0.0986915120380608,0.10725147711107404,1,True,14.90553710786307,3.8407845536327003,0,0.07424273241317024,0.46964503644506106,0.128636396727624,0.04734212593201069,0.16168668351065416,0.024754490926946444
sweep,60.0,3.2,600,True,,6.679469696843086,6.2548649825684866,0.10424774970947477,0.10419547738011477,1,True,15.488939398573512,3.9176184447843547,0,0.07621695628546979,0.4784783870625431,0.10758230500696304,0.041472820793370446,0.14971487836566025,0.022076156751304404
sweep,60.0,3.3,600,True,,7.016293239548279,6.59168852527368,0.109861475421228,0.10110785851290896,1,True,16.062278301009524,3.987659056064363,0,0.0756788244152723,0.4041439446819448,0.1030582783065531,0.036472184138489745,0.13917596198633794,0.019816244543508207
sweep,60.0,3.4,600,True,,7.356675397900032,6.932070683625433,0.11553451139375721,0.09798761826562348,1,True,16.62553194227912,4.016163533087823,0,0.07378031950409016,0.5893748012277892,0.10766357237226544,0.03218309602554135,0.1298373269782557,0.017892210219291445
sweep,60.0,3.5,600,True,,7.7007314061160095,7.2761266918414105,0.12126877819735685,0.09483370030073816,1,True,17.17900797166522,3.9675615035541694,0,0.07219445062764059,0.9159233015537745,0.1296303336015099,0.02848192846919664,0.12151272293125995,0.016240722302982277
sweep,60.0,3.6,600,True,,8.048582855161108,7.623978140886509,0.12706630234810848,0.09164499000919815,1,True,17.722707502179194,3.844120551053085,0,0.07077410634623214,0.8668230195529912,0.14927581644925994,0.025270384579310308,0.11405146533530137,0.014812578403211367
sweep,60.0,3.7,600,True,,8.40035819479534,7.975753480520741,0.13292922467534568,0.08842030990833548,1,True,18.256585054202333,3.6539958649858097,0,0.06959287451970785,1.2724315363159036,0.2311119320264138,0.02246955849842347,0.1073304851100206,0.013569113754690474
sweep,60.0,3.8,600,True,,8.756193287749417,8.331588573474818,0.13885980955791363,0.08515841456161274,1,True,18.776742562767875,3.4094421783211875,0,0.06851019393538879,1.7266045190722445,0.3587209046280047,0.020015552869757116,0.10124839149979668,0.012479624329199409
sweep,60.0,3.9,600,True,,9.116232022873112,8.691627308598513,0.14486045514330853,0.08185798495815201,1,True,19.286447943225596,3.112445916870488,0,0.06748185742835874,2.535004816573818,0.6559185842697799,0.017856205059942294,0.09572098335824862,0.011519491505708511
sweep,60.0,4.0,600,True,,9.480626995039392,9.056022280764793,0.15093370467941322,0.07851762228000696,1,True,19.786168238182746,2.7610559019468766,0,0.06647580471232442,1.2474520175430328,0.3265492701260838,0.015948613545691267,0.09067781668544414,0.010668799386850713
min_theta,30.0,2.2,1200,True,,2.9551762602186975,2.530571545944099,0.0843523848648033,0.276671209694494,1,True,19.563043449800926,-0.9728858133580058,0,0.04248675837120127,3.34280897687951,1.109323420299806,0.1912858341936073,0.45716493797698937,0.0956942875190936
max_margin+baseline,30.0,2.5,1200,True,,3.73854097767302,3.3139362633984213,0.1104645421132807,0.2623091988796785,1,True,19.72727181673984,-0.8986756913353404,0,0.04264363752159389,1.015590852203341,0.12574440521083566,0.10821650224182366,0.3107156706968543,0.05378728026699536
min_theta,35.0,2.3,1200,True,,3.360044558794598,2.9354398445199994,0.08386970984342855,0.23078439136908918,1,True,17.41001224587576,0.08527000029304357,0,0.04261726684468515,2.737318146905948,0.915764203042506,0.16585351888218028,0.3956111774115442,0.08329700281414228
max_margin,35.0,2.6,1200,True,,4.191529051872577,3.766924337597979,0.10762640964565653,0.21771791140588032,1,True,17.558752612825103,0.20526284898322106,0,0.04230534486975445,0.7285706854525532,0.08968821224276687,0.09682396715319777,0.27557693070203837,0.04833054635821384
baseline,35.0,2.5,1200,True,,3.911001660332667,3.4863969460580684,0.0996113413159448,0.22212629853901752,1,True,17.472622830525705,0.18289567635750503,0,0.0425079041191269,1.1822751222428007,0.2004726317630429,0.1145492477883602,0.3077901386731462,0.057012802128296486
min_theta+baseline+robust_min_theta,40.0,2.5,1200,True,,4.050382706631783,3.6257779923571847,0.09064444980892962,0.1924439785551753,1,True,15.585150265202392,1.0531067552934152,0,0.0426481048810448,1.2312366386970846,0.16763328284876716,0.11729245280449738,0.30352255399471023,0.05858224490165776
max_margin,40.0,2.8,1200,True,,4.932117527971984,4.507512813697385,0.11268782034243463,0.18031985097031777,1,True,15.834116756227008,1.1729375480424182,0,0.04160136090809544,0.4165973462349768,0.07511070971817262,0.07240687870514313,0.22205079912849782,0.036641960281603984
min_theta+robust_min_theta,45.0,2.6,1200,True,,4.463551691284403,4.038946977009804,0.08975437726688452,0.16601135708555553,1,True,14.043909314547708,1.840886110152419,0,0.0422972756136521,0.8404665035526048,0.13931436827876192,0.09983959685249028,0.26720882180068806,0.049951386757040896
max_margin,45.0,3.0,1200,True,,5.6911992306455605,5.2665945163709615,0.11703543369713248,0.1510064372023717,1,True,14.563126559794654,2.018171822181547,0,0.04047626429412236,0.5222786465375782,0.09245499268144042,0.05468320342733613,0.18291990585440424,0.028303058979879732
baseline,45.0,2.5,1200,True,,4.165179878365617,3.7405751640910183,0.08312389253535596,0.16965820604236215,1,True,14.105729195614192,1.7768643708656862,0,0.042809352170178706,1.3875420256683817,0.2701132397920492,0.11836109415738803,0.29912380306000996,0.05930567448123547
min_theta+robust_min_theta,50.0,2.7,1200,True,,4.8740982016560395,4.4494934873814405,0.0889898697476288,0.14489410777839856,1,True,12.737886205338857,2.5350430316979784,0,0.043982884979956866,0.6683536682947813,0.10575550164780104,0.08507826817002656,0.2371245376872899,0.042705804196531895
max_margin,50.0,3.1,1200,True,,6.139845973334102,5.715241259059503,0.11430482518119006,0.13097056786352096,1,True,14.990080882680697,2.7666168129674173,0,0.03966487050250901,0.3969257342410885,0.08778251796397518,0.04769916298002355,0.1659974279204752,0.02502553261604256
baseline,50.0,2.5,1200,True,,4.2612614328731295,3.836656718598531,0.07673313437197062,0.1516354644707936,1,True,12.952305919294766,2.4074372307396215,0,0.050302735386939794,1.5757979422089228,0.3384761201228235,0.11860485285139782,0.2949967803556658,0.059581538453052904
min_theta+baseline+robust_min_theta,60.0,2.5,1200,True,,4.412808458650576,3.9882037443759777,0.0664700624062663,0.12497367461764174,1,True,11.192807472089047,3.448191987073311,0,0.06153448370240319,1.3520020485588622,0.4297363117776163,0.11804782705630057,0.28790877313053226,0.05951628630803532
max_margin,60.0,3.4,1200,True,,7.356675397900032,6.932070683625433,0.11553451139375721,0.09798761826562348,1,True,16.625792018086905,4.015833020660839,0,0.038910851534430975,0.7248011136963375,0.10519832761623868,0.03218309602554135,0.1298373269782557,0.017892210219291445
baseline,30.0,2.5,2400,True,,3.73854097767302,3.3139362633984213,0.1104645421132807,0.2623091988796785,1,True,19.72980943700872,-0.9028978053965981,0,0.023137375730654365,1.3739280762893014,0.21538411811343444,0.10821650224182366,0.3107156706968543,0.05378728026699536
baseline,35.0,2.5,2400,True,,3.911001660332667,3.4863969460580684,0.0996113413159448,0.22212629853901752,1,True,17.473693851997623,0.1832420121402436,0,0.026836063246511856,1.1662078421783995,0.19790269266699878,0.1145492477883602,0.3077901386731462,0.057012802128296486
baseline+robust_min_theta,40.0,2.5,2400,True,,4.050382706631783,3.6257779923571847,0.09064444980892962,0.1924439785551753,1,True,15.586668599706602,1.0520814713557087,0,0.033216595819694335,1.0853986372717277,0.17766249094167655,0.11729245280449738,0.30352255399471023,0.05858224490165776
baseline,45.0,2.5,2400,True,,4.165179878365617,3.7405751640910183,0.08312389253535596,0.16965820604236215,1,True,14.108364246075544,1.7766031016928039,0,0.04120777156955251,1.2163698969813892,0.22098558297774337,0.11836109415738803,0.29912380306000996,0.05930567448123547
robust_min_theta,45.0,2.6,2400,True,,4.463551691284403,4.038946977009804,0.08975437726688452,0.16601135708555553,1,True,14.045315028586188,1.840885934798427,0,0.03877678358684168,1.0149665256322724,0.2159843789996597,0.09983959685249028,0.26720882180068806,0.049951386757040896
baseline,50.0,2.5,2400,True,,4.2612614328731295,3.836656718598531,0.07673313437197062,0.1516354644707936,1,True,12.953065057940513,2.406813596934873,0,0.05092951007330006,1.038963997554431,0.1879889083771451,0.11860485285139782,0.2949967803556658,0.059581538453052904
robust_min_theta,50.0,2.7,2400,True,,4.8740982016560395,4.4494934873814405,0.0889898697476288,0.14489410777839856,1,True,12.738781385901534,2.5344302940701047,0,0.04441592604174362,0.9171832987680831,0.14519014044601042,0.08507826817002656,0.2371245376872899,0.042705804196531895
baseline+robust_min_theta,60.0,2.5,2400,True,,4.412808458650576,3.9882037443759777,0.0664700624062663,0.12497367461764174,1,True,11.194435781619243,3.44793527358354,0,0.06181893254681621,0.8012926077178502,0.1945448619712191,0.11804782705630057,0.28790877313053226,0.05951628630803532
