stage,L_c,M_K,n_axis,robust,hard_gate,single_peak,x_F,x_E,xF_minus_xE,theta_max_deg,min_mu_minus_theta_deg,min_sin_angle_interior,flip_interior,crossings
fine,39.4,2.54,600,False,True,True,94.51208183283524,39.8246047142746,54.687477118560636,15.7944363737739,0.9864432381550576,0.058887760225165474,0,0
fine,39.4,2.56,600,False,True,True,94.51208184159866,39.8246047142746,54.68747712732406,15.806821376107253,0.9963959558111926,0.0589040729309808,0,0
fine,39.4,2.58,600,True,True,True,94.51208185048986,39.8246047142746,54.687477136215264,15.817569070668902,1.0060929808778505,0.059064740803264175,0,0
fine,39.4,2.6,600,True,True,True,94.51208185951047,39.8246047142746,54.687477145235874,15.82677060026465,1.016461483877937,0.05909072952514901,0,0
fine,39.4,2.62,600,True,True,True,94.51208186866236,39.8246047142746,54.687477154387764,15.840510484282674,1.0274600826517615,0.05924934177001411,0,0
fine,39.4,2.64,600,True,True,True,94.5120818779466,39.8246047142746,54.687477163672,15.86061682211323,1.0365292747468684,0.05928006293712813,0,0
fine,39.4,2.66,600,True,True,True,94.51208188736632,39.8246047142746,54.68747717309172,15.87910542619926,1.042576675101757,0.059441616999196326,0,0
fine,39.4,2.68,600,True,True,True,94.51208189692294,39.8246047142746,54.68747718264834,15.896060041693792,1.0492648820947983,0.0594773733861072,0,0
fine,39.4,2.7,600,True,True,True,94.5120819066181,39.8246047142746,54.68747719234351,15.917051526028244,1.0567225548765358,0.05964182899129357,0,0
fine,39.4,2.72,600,True,True,True,94.51208191645412,39.8246047142746,54.68747720217952,15.944651064377956,1.0609850681246182,0.059682859949915866,0,0
fine,39.4,2.74,600,True,True,True,94.51208192643344,39.8246047142746,54.68747721215884,15.970628819990555,1.0630829004307414,0.05985023559342399,0,0
fine,39.4,2.76,600,True,True,True,94.51208193655742,39.8246047142746,54.68747722228282,15.995062050829237,1.0657872800374792,0.059896765665260095,0,0
fine,39.4,2.78,600,True,True,True,94.51208194682839,39.8246047142746,54.68747723255379,16.020382909446916,1.069059396152259,0.060066992888294306,0,0
fine,39.4,2.8,600,True,True,True,94.51208195724925,39.8246047142746,54.68747724297465,16.055312461334207,1.067133906798209,0.0601193773009856,0,0
fine,39.4,2.82,600,True,True,True,94.51208196782108,39.8246047142746,54.687477253546476,16.088612510123937,1.0646587529156715,0.06029243270102375,0,0
fine,39.4,2.84,600,True,True,True,94.51208197854726,39.8246047142746,54.68747726427266,16.120225035349815,1.0630547416041813,0.06035092741280241,0,0
fine,39.4,2.86,600,True,True,True,94.51208198942871,39.8246047142746,54.68747727515411,16.150360929146256,1.0616540195635362,0.06052581999293404,0,0
fine,39.4,2.88,600,True,True,True,94.51208200046929,39.8246047142746,54.68747728619469,16.18907628227186,1.053932736521301,0.060591614824456914,0,0
fine,39.4,2.9,600,True,True,True,94.51208201167036,39.8246047142746,54.68747729739576,16.229261897920875,1.0468320126102189,0.06069236195209486,0,0
fine,39.4,2.92,600,True,True,True,94.51208202303431,39.8246047142746,54.68747730875971,16.267734745341762,1.040684598673416,0.06084178992081193,0,0
fine,39.4,2.94,600,True,True,True,94.51208203456426,39.8246047142746,54.68747732028966,16.304693663513998,1.0346399933108426,0.060949377309020315,0,0
fine,39.4,2.96,600,True,True,True,94.51208204626259,39.8246047142746,54.68747733198799,16.343340699502647,1.022158604133989,0.061084192111015255,0,0
fine,39.4,2.98,600,True,True,True,94.51208205813124,39.8246047142746,54.68747734385664,16.38984068180171,1.0105465215260407,0.061165174722752784,0,0
fine,39.4,3.0,600,False,True,True,94.51208207017352,39.8246047142746,54.68747735589892,16.434645835847018,0.9996633532017122,0.06135200083614994,0,0
fine,39.4,3.02,600,False,True,True,94.51208208239179,39.8246047142746,54.687477368117186,16.47800257920716,0.9892982061249391,0.061440498823659234,0,0
fine,39.4,3.04,600,False,True,True,94.51208209478892,39.8246047142746,54.68747738051432,16.519963087078647,0.9739142710434376,0.06156554247296056,0,0
fine,39.4,3.06,600,False,True,True,94.51208210736738,39.8246047142746,54.68747739309278,16.568386797328298,0.9575766953461234,0.061726340053104956,0,0
fine,39.4,3.08,600,False,True,True,94.51208212013037,39.8246047142746,54.68747740585577,16.619029829997167,0.941788276640939,0.06185941822514645,0,0
fine,39.4,3.1,600,False,True,True,94.51208213308057,39.8246047142746,54.68747741880597,16.668265696209705,0.9270139005868484,0.06202298278720644,0,0
fine,39.45,2.5,600,False,True,True,94.52257032125608,39.874604714274604,54.64796560698148,15.77202482067939,0.9674575818764252,0.05873539587939282,0,0
fine,39.45,2.52,600,False,True,True,94.52257033366809,39.874604714274604,54.64796561939348,15.77402968465095,0.9802700438961535,0.058891202191347414,0,0
fine,39.45,2.54,600,False,True,True,94.52257034626037,39.874604714274604,54.64796563198576,15.775554836504387,0.9939264249722544,0.0589055658035017,0,0
fine,39.45,2.56,600,True,True,True,94.52257035903499,39.874604714274604,54.64796564476038,15.788555385450406,1.0050944784138833,0.05906482547689866,0,0
fine,39.45,2.58,600,True,True,True,94.52257037199419,39.874604714274604,54.64796565771959,15.799903642697402,1.0144886571393887,0.059083093401260396,0,0
fine,39.45,2.6,600,True,True,True,94.5225703851416,39.874604714274604,54.647965670867,15.809690383296727,1.024570040486853,0.05924583703323917,0,0
fine,39.45,2.62,600,True,True,True,94.52257039847883,39.874604714274604,54.64796568420423,15.821315597877213,1.0352957513192445,0.05926810929888139,0,0
fine,39.45,2.64,600,True,True,True,94.5225704120097,39.874604714274604,54.647965697735096,15.84202817652378,1.0455206368903693,0.059434530640846917,0,0
fine,39.45,2.66,600,True,True,True,94.52257042573628,39.874604714274604,54.64796571146167,15.861109228841448,1.0512593113016164,0.059460888281840964,0,0
fine,39.45,2.68,600,True,True,True,94.52257043966092,39.874604714274604,54.64796572538632,15.878636591058637,1.0577426655531756,0.05963097732622524,0,0
fine,39.45,2.7,600,True,True,True,94.52257045378789,39.874604714274604,54.64796573951329,15.897288282015193,1.0649797407972337,0.05966160106854955,0,0
fine,39.45,2.72,600,True,True,True,94.52257046811889,39.874604714274604,54.64796575384428,15.92548771041582,1.0703773290695564,0.05983557207811829,0,0
fine,39.45,2.74,600,True,True,True,94.52257048265744,39.874604714274604,54.64796576838284,15.952054172945022,1.0721532930759472,0.05987046168447998,0,0
fine,39.45,2.76,600,True,True,True,94.52257049740608,39.874604714274604,54.647965783131475,15.97706357813337,1.074550344499088,0.06004836955315817,0,0
fine,39.45,2.78,600,True,True,True,94.52257051236859,39.874604714274604,54.647965798093985,16.00059149100556,1.0775290292301625,0.06008782453859702,0,0
fine,39.45,2.8,600,True,True,True,94.52257052754747,39.874604714274604,54.64796581327287,16.03589277227778,1.0766984024144837,0.06018749818375296,0,0
fine,39.45,2.82,600,True,True,True,94.5225705429472,39.874604714274604,54.64796582867259,16.069625846098504,1.0740704398906984,0.06031374457515221,0,0
fine,39.45,2.84,600,True,True,True,94.52257055856867,39.874604714274604,54.64796584429407,16.101803829790843,1.0721487789485065,0.060420947744630325,0,0
fine,39.45,2.86,600,True,True,True,94.5225705744174,39.874604714274604,54.6479658601428,16.132494943068536,1.0707854711375941,0.06054860717361597,0,0
fine,39.45,2.88,600,True,True,True,94.52257059049626,39.874604714274604,54.647965876221654,16.169578017811887,1.0638067454667481,0.06061465766530853,0,0
fine,39.45,2.9,600,True,True,True,94.52257060680778,39.874604714274604,54.64796589253317,16.210092964783893,1.0565486636865102,0.06079262854288814,0,0
fine,39.45,2.92,600,True,True,True,94.52257062335607,39.874604714274604,54.64796590908147,16.24906912743211,1.0500756392943145,0.06086536706074007,0,0
fine,39.45,2.94,600,True,True,True,94.52257064014519,39.874604714274604,54.64796592587059,16.286566576811598,1.0441434159936496,0.06104609736805805,0,0
fine,39.45,2.96,600,True,True,True,94.5225706571779,39.874604714274604,54.64796594290329,16.323781065881885,1.032317981634191,0.06112584490315965,0,0
fine,39.45,2.98,600,True,True,True,94.52257067445817,39.874604714274604,54.64796596018356,16.37060937421526,1.0205373715439492,0.06124179367584649,0,0
fine,39.45,3.0,600,True,True,True,94.52257069199047,39.874604714274604,54.64796597771586,16.4159328435246,1.009320600466253,0.061394385685070066,0,0
fine,39.45,3.02,600,False,True,True,94.52257070977822,39.874604714274604,54.64796599550362,16.45980253185947,0.9986642648522326,0.06151977871274885,0,0
fine,39.45,3.04,600,False,True,True,94.52257072782511,39.874604714274604,54.64796601355051,16.50226894956478,0.9845020121487095,0.06165425253596644,0,0
fine,39.45,3.06,600,False,True,True,94.52257074613495,39.874604714274604,54.64796603186034,16.54935637919412,0.9678117268448198,0.06175177686464511,0,0
fine,39.45,3.08,600,False,True,True,94.5225707647122,39.874604714274604,54.647966050437596,16.600481300774852,0.9518636611536012,0.061886020763090514,0,0
fine,39.45,3.1,600,False,True,True,94.52257078356158,39.874604714274604,54.64796606928697,16.650196409107995,0.9367550759793881,0.06204904109871228,0,0
fine,39.5,2.5,600,False,True,True,94.53306298220781,39.9246047142746,54.60845826793321,15.754799960654466,0.9753619834845022,0.058752742899486295,0,0
fine,39.5,2.52,600,False,True,True,94.53306299964036,39.9246047142746,54.608458285365764,15.757391044860926,0.9880506775177458,0.05890886672293168,0,0
fine,39.5,2.54,600,True,True,True,94.53306301732523,39.9246047142746,54.60845830305063,15.758481340597434,1.00144144181558,0.05892339437005869,0,0
fine,39.5,2.56,600,True,True,True,94.53306303526462,39.9246047142746,54.60845832099002,15.770278834651695,1.01382708698297,0.05908290182762328,0,0
fine,39.5,2.58,600,True,True,True,94.53306305346324,39.9246047142746,54.60845833918864,15.782225929214736,1.0229178268686008,0.05910136432804277,0,0
fine,39.5,2.6,600,True,True,True,94.53306307192427,39.9246047142746,54.608458357649674,15.792596787564063,1.0327097660286202,0.059264409555758395,0,0
fine,39.5,2.62,600,True,True,True,94.53306309065154,39.9246047142746,54.60845837637694,15.80188675229787,1.0431604043193219,0.0592869067806996,0,0
fine,39.5,2.64,600,True,True,True,94.53306310964838,39.9246047142746,54.60845839537378,15.823178675409448,1.0543869445143148,0.05945347835173672,0,0
fine,39.5,2.66,600,True,True,True,94.53306312891964,39.9246047142746,54.608458414645035,15.84279835305558,1.0599852190756733,0.059490429476074934,0,0
fine,39.5,2.68,600,True,True,True,94.53306314846843,39.9246047142746,54.60845843419383,15.860829900886689,1.066318681243286,0.05965050358289086,0,0
fine,39.5,2.7,600,True,True,True,94.53306316829851,39.9246047142746,54.60845845402391,15.87753334670193,1.073265532526552,0.05969251019115593,0,0
fine,39.5,2.72,600,True,True,True,94.5330631884156,39.9246047142746,54.608458474140996,15.90633077948816,1.0797993374341457,0.05985556438996735,0,0
fine,39.5,2.74,600,True,True,True,94.53306320882157,39.9246047142746,54.60845849454697,15.933483010799081,1.0812525838007299,0.05990295135323362,0,0
fine,39.5,2.76,600,True,True,True,94.53306322952234,39.9246047142746,54.60845851524774,15.959066566877214,1.0833410661005975,0.06006896617516909,0,0
fine,39.5,2.78,600,True,True,True,94.53306325052155,39.9246047142746,54.60845853624695,15.983156405044769,1.0861088125235576,0.06012194360433555,0,0
fine,39.5,2.8,600,True,True,True,94.53306327182364,39.9246047142746,54.608458557549035,16.01634625186924,1.0863600848524233,0.060290820213524936,0,0
fine,39.5,2.82,600,True,True,True,94.53306329343322,39.9246047142746,54.608458579158615,16.050652474128288,1.083510064629604,0.06034986233757462,0,0
fine,39.5,2.84,600,True,True,True,94.53306331535462,39.9246047142746,54.608458601080024,16.083393681692733,1.081269819884068,0.060521506456096955,0,0
fine,39.5,2.86,600,True,True,True,94.53306333759248,39.9246047142746,54.60845862331788,16.11463750326828,1.0796009793327743,0.06058669626653185,0,0
fine,39.5,2.88,600,True,True,True,94.53306336015201,39.9246047142746,54.60845864587741,16.149837934378837,1.0737069933258112,0.06068767272356369,0,0
fine,39.5,2.9,600,True,True,True,94.53306338303783,39.9246047142746,54.60845866876323,16.190903661589065,1.0662920962842841,0.06081498959009845,0,0
fine,39.5,2.92,600,True,True,True,94.53306340625421,39.9246047142746,54.608458691979614,16.23042419462063,1.0594912285474634,0.06094052192497643,0,0
fine,39.5,2.94,600,True,True,True,94.53306342980702,39.9246047142746,54.608458715532414,16.268456746525473,1.0532458227640573,0.06106901030180783,0,0
fine,39.5,2.96,600,True,True,True,94.53306345370076,39.9246047142746,54.60845873942616,16.30506112061274,1.0426816606862574,0.06114994733526707,0,0
fine,39.5,2.98,600,True,True,True,94.53306347794047,39.9246047142746,54.60845876366587,16.351410454968757,1.030552960109182,0.06133272827649625,0,0
fine,39.5,3.0,600,True,True,True,94.5330635025323,39.9246047142746,54.6084587882577,16.397249469364716,1.0190017871978243,0.061420980011731886,0,0
fine,39.5,3.02,600,True,True,True,94.53306352748,39.9246047142746,54.608458813205395,16.441628734952502,1.0081923323392392,0.061545579220042855,0,0
fine,39.5,3.04,600,False,True,True,94.53306355279143,39.9246047142746,54.60845883851683,16.484553602381556,0.9951131933610808,0.06170236508227125,0,0
fine,39.5,3.06,600,False,True,True,94.53306357846972,39.9246047142746,54.60845886419512,16.530367311139557,0.9780695617959984,0.06183485926914413,0,0
fine,39.5,3.08,600,False,True,True,94.53306360452319,39.9246047142746,54.60845889024859,16.581971526568,0.9619613498009378,0.061994506565927324,0,0
fine,39.5,3.1,600,False,True,True,94.53306363095548,39.9246047142746,54.60845891668088,16.632162383744102,0.9465174750875963,0.06207503445292176,0,0
micro,39.0,2.61,600,False,True,True,94.13772154695118,39.4246047142746,54.71311683267658,15.983050424953744,0.9555428676092631,0.058727543936455004,0,0
micro,39.0,2.62,600,False,True,True,94.13772155041316,39.4246047142746,54.71311683613856,15.991274037127706,0.9589381917915819,0.05880968493770978,0,0
micro,39.0,2.63,600,False,True,True,94.13772155390154,39.4246047142746,54.71311683962694,15.999167363955044,0.9627098930713204,0.0588923672115079,0,0
micro,39.0,2.64,600,False,True,True,94.137721557415,39.4246047142746,54.713116843140405,16.006676441061995,0.9665409431262241,0.058975428974200265,0,0
micro,39.0,2.65,600,False,True,True,94.13772156095598,39.4246047142746,54.71311684668138,16.013779930693104,0.9704838297793238,0.05891580173432327,0,0
micro,39.0,2.66,600,False,True,True,94.13772156452221,39.4246047142746,54.71311685024761,16.020630358400265,0.9747227054868531,0.058999748903475716,0,0
micro,39.0,2.67,600,False,True,True,94.1377215681151,39.4246047142746,54.713116853840496,16.03341761898889,0.9789629970939802,0.05908427003523089,0,0
micro,39.0,2.68,600,False,True,True,94.13772157173513,39.4246047142746,54.71311685746053,16.046438819712904,0.9821401103494282,0.0591692705079124,0,0
micro,39.0,2.69,600,False,True,True,94.13772157538165,39.4246047142746,54.713116861107046,16.058879189639075,0.9833342950489246,0.05911195009284038,0,0
micro,39.0,2.7,600,False,True,True,94.13772157905582,39.4246047142746,54.71311686478122,16.071037442689654,0.9849725020190211,0.05919783643126577,0,0
micro,39.0,2.71,600,False,True,True,94.13772158275735,39.4246047142746,54.71311686848275,16.08276267232641,0.9866189174571108,0.05928427876442411,0,0
micro,39.0,2.72,600,False,True,True,94.13772158648611,39.4246047142746,54.71311687221151,16.09408523414375,0.9884037170435575,0.059371241122462975,0,0
micro,39.0,2.73,600,False,True,True,94.13772159024253,39.4246047142746,54.713116875967934,16.10514749006209,0.9904750023277054,0.05931629754660146,0,0
micro,39.0,2.74,600,False,True,True,94.13772159402696,39.4246047142746,54.713116879752356,16.115662202102307,0.9925464867680891,0.059404237317785824,0,0
micro,39.0,2.75,600,False,True,True,94.13772159783971,39.4246047142746,54.713116883565114,16.128401330014235,0.9948656561816158,0.059492609136148684,0,0
micro,39.0,2.76,600,False,True,True,94.1377216016809,39.4246047142746,54.713116887406294,16.14512921228029,0.9943827527669528,0.059581548528401314,0,0
micro,39.0,2.77,600,False,True,True,94.13772160555054,39.4246047142746,54.71311689127594,16.16126668516528,0.993607805255518,0.059529144866366214,0,0
micro,39.0,2.78,600,False,True,True,94.13772160944895,39.4246047142746,54.713116895174345,16.177284308035134,0.9929439438601743,0.059619023485250416,0,0
micro,39.0,2.79,600,False,True,True,94.13772161337626,39.4246047142746,54.71311689910166,16.192549831327156,0.9922938740589926,0.05970946619294386,0,0
micro,39.0,2.8,600,False,True,True,94.13772161733294,39.4246047142746,54.71311690305834,16.20775471762648,0.9920775631564345,0.05980053027098847,0,0
micro,39.0,2.81,600,False,True,True,94.13772162131909,39.4246047142746,54.71311690704449,16.22232291529565,0.9918665660530218,0.05975056117063786,0,0
micro,39.0,2.82,600,False,True,True,94.13772162533479,39.4246047142746,54.71311691106019,16.236686542510594,0.9917479704393227,0.05984261778141752,0,0
micro,39.0,2.83,600,False,True,True,94.13772162938042,39.4246047142746,54.71311691510582,16.250657836662832,0.9912856417619268,0.059934899071090314,0,0
micro,39.0,2.84,600,False,True,True,94.13772163345598,39.4246047142746,54.71311691918138,16.26684743239245,0.9878260079088339,0.05992057274483642,0,0
micro,39.0,2.85,600,False,True,True,94.13772163756242,39.4246047142746,54.71311692328782,16.28658284552943,0.9848212296413157,0.0599809599051526,0,0
micro,39.0,2.86,600,False,True,True,94.1377216416991,39.4246047142746,54.7131169274245,16.30607198717911,0.9818327730340454,0.060074314419677415,0,0
micro,39.0,2.87,600,False,True,True,94.1377216458662,39.4246047142746,54.71311693159159,16.324915869932923,0.9789353650034572,0.0601679738690337,0,0
micro,39.0,2.88,600,False,True,True,94.13772165006466,39.4246047142746,54.71311693579006,16.343668169158654,0.9764153819760935,0.06015958315986435,0,0
micro,39.0,2.89,600,False,True,True,94.13772165429428,39.4246047142746,54.71311694001968,16.361740714342673,0.9739093345182883,0.060220544341202116,0,0
micro,39.0,2.9,600,False,True,True,94.13772165855532,39.4246047142746,54.71311694428072,16.37962962601303,0.9715176536555691,0.06031439419668513,0,0
micro,39.0,2.91,600,False,True,True,94.13772166284838,39.4246047142746,54.71311694857378,16.397121473406155,0.9687951381933612,0.06038002478704815,0,0
micro,39.01,2.61,600,False,True,True,94.13980140957098,39.4346047142746,54.70519669529638,15.97928069674133,0.9573289404004404,0.058731494811278366,0,0
micro,39.01,2.62,600,False,True,True,94.13980141334574,39.4346047142746,54.70519669907114,15.987607270532619,0.9607102047069459,0.05881363335711319,0,0
micro,39.01,2.63,600,False,True,True,94.13980141714859,39.4346047142746,54.70519670287399,15.995520504747285,0.9644349944903943,0.05889635875812544,0,0
micro,39.01,2.64,600,False,True,True,94.13980142097905,39.4346047142746,54.705196706704456,16.003129655547543,0.9682527870791479,0.058979458896811714,0,0
micro,39.01,2.65,600,False,True,True,94.13980142483861,39.4346047142746,54.70519671056401,16.010252484512037,0.9721511905626955,0.05891983248613523,0,0
micro,39.01,2.66,600,False,True,True,94.13980142872674,39.4346047142746,54.70519671445214,16.017200621110035,0.9763772442814075,0.059003839895701043,0,0
micro,39.01,2.67,600,False,True,True,94.13980143264416,39.4346047142746,54.705196718369564,16.0294740408569,0.9806048561299052,0.05908836595176633,0,0
micro,39.01,2.68,600,False,True,True,94.13980143659053,39.4346047142746,54.70519672231593,16.042516413535143,0.9840263497175524,0.05917339053420546,0,0
micro,39.01,2.69,600,False,True,True,94.13980144056565,39.4346047142746,54.70519672629105,16.055058928692596,0.9852056142675215,0.05925890097922284,0,0
micro,39.01,2.7,600,False,True,True,94.13980144457086,39.4346047142746,54.705196730296265,16.067237663973266,0.9867943992295592,0.059202021093866485,0,0
micro,39.01,2.71,600,False,True,True,94.13980144860578,39.4346047142746,54.70519673433118,16.079062956342298,0.9884263901772041,0.05928849003159684,0,0
micro,39.01,2.72,600,False,True,True,94.13980145267092,39.4346047142746,54.705196738396324,16.090405573177957,0.9901641382146217,0.05937544517896087,0,0
micro,39.01,2.73,600,False,True,True,94.13980145676581,39.4346047142746,54.70519674249121,16.10156554008319,0.9922215759763789,0.059351156595327546,0,0
micro,39.01,2.74,600,False,True,True,94.13980146089162,39.4346047142746,54.70519674661702,16.112099888014722,0.9942793818271168,0.05940849180149424,0,0
micro,39.01,2.75,600,False,True,True,94.139801465048,39.4346047142746,54.705196750773396,16.12435997283181,0.9965542785579898,0.05949692459928062,0,0
micro,39.01,2.76,600,False,True,True,94.13980146923569,39.4346047142746,54.705196754961094,16.141187824251347,0.9963446191885069,0.05958587565521879,0,0
micro,39.01,2.77,600,False,True,True,94.13980147345359,39.4346047142746,54.70519675917899,16.157346365871533,0.9955181685707865,0.05956522292124137,0,0
micro,39.01,2.78,600,False,True,True,94.13980147770322,39.4346047142746,54.70519676342862,16.17343873786504,0.9948391882941244,0.05962340432762788,0,0
micro,39.01,2.79,600,False,True,True,94.13980148198428,39.4346047142746,54.70519676770968,16.188748454038635,0.9941683473407886,0.05971385560887963,0,0
micro,39.01,2.8,600,False,True,True,94.13980148629746,39.4346047142746,54.70519677202286,16.203973749623085,0.9939090199338537,0.05980487376599343,0,0
micro,39.01,2.81,600,False,True,True,94.13980149064291,39.4346047142746,54.70519677636831,16.218638018752156,0.9936835005980139,0.05975502645808013,0,0
micro,39.01,2.82,600,False,True,True,94.13980149502015,39.4346047142746,54.70519678074555,16.23302181279319,0.9935185239190332,0.05984709237950588,0,0
micro,39.01,2.83,600,False,True,True,94.13980149943012,39.4346047142746,54.70519678515552,16.247086927984405,0.9933313281377681,0.05993921001492929,0,0
micro,39.01,2.84,600,False,True,True,94.13980150387292,39.4346047142746,54.70519678959832,16.26284382888519,0.9898320386135998,0.05999406511374327,0,0
micro,39.01,2.85,600,False,True,True,94.1398015083489,39.4346047142746,54.7051967940743,16.2826003650636,0.9867977634710634,0.05998552580022604,0,0
micro,39.01,2.86,600,False,True,True,94.13980151285784,39.4346047142746,54.705196798583245,16.302184001235815,0.9837934738281883,0.0600786994543915,0,0
micro,39.01,2.87,600,False,True,True,94.1398015173997,39.4346047142746,54.705196803125105,16.321048873721406,0.9808454833144505,0.0601723974318966,0,0
micro,39.01,2.88,600,False,True,True,94.13980152197672,39.4346047142746,54.70519680770212,16.339821727036746,0.978310489307158,0.06016442180499092,0,0
micro,39.01,2.89,600,False,True,True,94.13980152658691,39.4346047142746,54.70519681231231,16.357987189196027,0.9757894193192301,0.060225192724770185,0,0
micro,39.01,2.9,600,False,True,True,94.13980153123156,39.4346047142746,54.705196816956956,16.375896481946345,0.9733496517418054,0.060318863973307345,0,0
micro,39.01,2.91,600,False,True,True,94.13980153591132,39.4346047142746,54.70519682163672,16.393479507739727,0.9709017161617196,0.060385115869706074,0,0
micro,39.02,2.61,600,False,True,True,94.14188144894904,39.444604714274604,54.69727673467443,15.975510722584117,0.95911633959138,0.058879146678939,0,0
micro,39.02,2.62,600,False,True,True,94.14188145305415,39.444604714274604,54.69727673877955,15.983940075746013,0.9624835984993666,0.05881759682490695,0,0
micro,39.02,2.63,600,False,True,True,94.14188145718958,39.444604714274604,54.69727674291498,15.991873328526308,0.9661612684959838,0.05890034051500344,0,0
micro,39.02,2.64,600,False,True,True,94.14188146135606,39.444604714274604,54.69727674708146,15.999582539733407,0.9699657727908989,0.05898348846936287,0,0
micro,39.02,2.65,600,False,True,True,94.14188146555347,39.444604714274604,54.697276751278864,16.0067247574652,0.9738197260818174,0.05906714522225012,0,0
micro,39.02,2.66,600,False,True,True,94.14188146978259,39.444604714274604,54.697276755507986,16.01377044769934,0.9780328557084421,0.05900792466569783,0,0
micro,39.02,2.67,600,False,True,True,94.14188147404282,39.444604714274604,54.697276759768215,16.025530573322744,0.982247893415718,0.059092468114814466,0,0
micro,39.02,2.68,600,False,True,True,94.14188147833448,39.444604714274604,54.69727676405988,16.0385938444881,0.985913949661571,0.059177511474464685,0,0
micro,39.02,2.69,600,False,True,True,94.14188148265839,39.444604714274604,54.69727676838379,16.051238695180544,0.9870781839783047,0.0592630680939718,0,0
micro,39.02,2.7,600,False,True,True,94.1418814870138,39.444604714274604,54.6972767727392,16.063437908300276,0.9886175302067836,0.05920620862831535,0,0
micro,39.02,2.71,600,False,True,True,94.14188149140186,39.444604714274604,54.69727677712726,16.075363135706628,0.990235090518417,0.05929268722257815,0,0
micro,39.02,2.72,600,False,True,True,94.14188149582294,39.444604714274604,54.69727678154834,16.086725910796165,0.9919257469186236,0.05937965383741967,0,0
micro,39.02,2.73,600,False,True,True,94.14188150027613,39.444604714274604,54.697276786001524,16.097983436910884,0.9939693545060809,0.059467147292190915,0,0
micro,39.02,2.74,600,False,True,True,94.14188150476292,39.444604714274604,54.69727679048832,16.108537559311358,0.9960133953701562,0.05941274749396909,0,0
micro,39.02,2.75,600,False,True,True,94.14188150928315,39.444604714274604,54.69727679500855,16.120319104810324,0.9982440366681773,0.059501231738760436,0,0
micro,39.02,2.76,600,False,True,True,94.14188151383671,39.444604714274604,54.697276799562104,16.137246964771435,0.9983076834895213,0.05959019972592209,0,0
micro,39.02,2.77,600,False,True,True,94.14188151842416,39.444604714274604,54.69727680414955,16.15342648502419,0.9974297179183148,0.05956973833061857,0,0
micro,39.02,2.78,600,False,True,True,94.14188152304543,39.444604714274604,54.69727680877082,16.169539525042627,0.9967356417556112,0.05962777759226376,0,0
micro,39.02,2.79,600,False,True,True,94.14188152770107,39.444604714274604,54.69727681342647,16.184947366278237,0.996049640113905,0.05971826158251604,0,0
micro,39.02,2.8,600,False,True,True,94.14188153239137,39.444604714274604,54.69727681811676,16.200193138590002,0.995741581371646,0.059809112619891885,0,0
micro,39.02,2.81,600,False,True,True,94.14188153711694,39.444604714274604,54.69727682284234,16.214953387774816,0.995501523865715,0.059792788960923035,0,0
micro,39.02,2.82,600,False,True,True,94.14188154187711,39.444604714274604,54.69727682760251,16.229357203099063,0.9952901390054205,0.05985156026865342,0,0
micro,39.02,2.83,600,False,True,True,94.14188154667269,39.444604714274604,54.69727683239809,16.243516317789144,0.9953781291585295,0.0599435090066949,0,0
micro,39.02,2.84,600,False,True,True,94.14188155150408,39.444604714274604,54.69727683722948,16.25884102508537,0.991862643221389,0.05999896027141217,0,0
micro,39.02,2.85,600,False,True,True,94.14188155637126,39.444604714274604,54.697276842096656,16.27861874123807,0.9887752898394278,0.05999008719663839,0,0
micro,39.02,2.86,600,False,True,True,94.14188156127467,39.444604714274604,54.69727684700007,16.298296829011743,0.9857552703042147,0.06008307273749682,0,0
micro,39.02,2.87,600,False,True,True,94.14188156621461,39.444604714274604,54.69727685194,16.317182441993246,0.982756687436845,0.06017682083096982,0,0
micro,39.02,2.88,600,False,True,True,94.14188157119133,39.444604714274604,54.69727685691673,16.3359760877955,0.9802066069777008,0.06016926443549438,0,0
micro,39.02,2.89,600,False,True,True,94.14188157620458,39.444604714274604,54.69727686192998,16.354234324563848,0.9776704227369093,0.060229859069236405,0,0
micro,39.02,2.9,600,False,True,True,94.1418815812554,39.444604714274604,54.6972768669808,16.372163856436586,0.9751827026503322,0.06032333010085337,0,0
micro,39.02,2.91,600,False,True,True,94.14188158634337,39.444604714274604,54.69727687206877,16.38983815805018,0.9730093578522946,0.06039021140420477,0,0
micro,39.03,2.61,600,False,True,True,94.1439616650975,39.4546047142746,54.689356950822905,15.971740661913802,0.9609050239033611,0.05888308801105269,0,0
micro,39.03,2.62,600,False,True,True,94.14396166955218,39.4546047142746,54.68935695527758,15.980272585848533,0.9642583149064159,0.058821589570428046,0,0
micro,39.03,2.63,600,False,True,True,94.14396167404017,39.4546047142746,54.68935695976557,15.98822565827138,0.9678888819993307,0.058904311020324035,0,0
micro,39.03,2.64,600,False,True,True,94.14396167856071,39.4546047142746,54.68935696428611,15.996035077759208,0.9716799505835934,0.05898752509086586,0,0
micro,39.03,2.65,600,False,True,True,94.14396168311612,39.4546047142746,54.689356968841516,16.00319676201671,0.9754891657419895,0.05907118198043611,0,0
micro,39.03,2.66,600,False,True,True,94.14396168770466,39.4546047142746,54.68935697343006,16.010339801376542,0.9796896789052779,0.0590119957808322,0,0
micro,39.03,2.67,600,False,True,True,94.14396169232732,39.4546047142746,54.68935697805272,16.021587375644614,0.983891906356189,0.059096564638951375,0,0
