# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
-0.34173155,-1.6612215,1.0486931041983403,1086113.75,1148.1617431640625,3.316007375717163,176.91549682617188,653.96337890625,0.2705281404626388,967394.5611493762
-0.32910466,-1.5998398,1.0533043435741904,1081358.875,1146.9814453125,3.304887533187866,184.86387634277344,653.64453125,0.2828201989072687,967394.4553011993
-0.31689394,-1.5404812,1.0582260058111845,1076329.625,1145.7283935546875,3.293114423751831,192.94134521484375,653.3058471679688,0.2953308102954073,967394.0729245906
-0.3050775,-1.4830393,1.0634671152088986,1071025.125,1144.402099609375,3.2806832790374756,201.13890075683594,652.9472045898438,0.3080477247516262,967394.0167522482
-0.29363304,-1.4274056,1.0690376338320846,1065444.25,1143.0009765625,3.2675888538360596,209.44822692871094,652.5680541992188,0.3209599758690757,967393.7776134289
-0.28253862,-1.3734735,1.0749472524374182,1059586.875,1141.5245361328125,3.2538278102874756,217.8619384765625,652.1683349609375,0.33405782954735397,967394.1150321343
-0.27177274,-1.3211385,1.0812065372651978,1053452.75,1139.9713134765625,3.239398956298828,226.37420654296875,651.74755859375,0.3473341841608236,967394.3507040247
-0.26131505,-1.2703017,1.0878275712118468,1047040.9375,1138.33984375,3.224296808242798,234.97958374023438,651.3052368164062,0.3607825800523569,967394.3259584428
-0.25114557,-1.220866,1.0948210949148132,1040352.625,1136.629638671875,3.2085208892822266,243.6732635498047,650.84130859375,0.3743973535980698,967394.5509808946
-0.24124597,-1.1727421,1.1022000879026344,1033387.6875,1134.83935546875,3.192068099975586,252.45106506347656,650.3552856445312,0.38817408059240455,967394.7158344204
-0.231598,-1.1258416,1.1099780288424965,1026146.4375,1132.9678955078125,3.174936056137085,261.3099060058594,649.8468017578125,0.402110013158525,967395.0146375436
-0.22218531,-1.0800847,1.1181685890711415,1018629.9375,1131.01416015625,3.1571242809295654,270.2464904785156,649.3154907226562,0.41620213030455283,967395.2989271434
-0.21299209,-1.0353947,1.1267869673336273,1010838.8125,1128.9765625,3.1386308670043945,279.2582092285156,648.760986328125,0.4304485243619053,967395.5591336982
-0.20400369,-0.9917004,1.1358482341218556,1002774.8125,1126.8543701171875,3.1194560527801514,288.34234619140625,648.1829223632812,0.4448471816259942,967395.7611329365
-0.19520624,-0.9489343,1.1453691832714508,994439.1875,1124.6463623046875,3.0995988845825195,297.4971008300781,647.5809326171875,0.459397560746189,967396.0806395982
-0.18658692,-0.9070342,1.1553673673891982,985833.625,1122.3514404296875,3.07905912399292,306.72039794921875,646.9546508789062,0.4740987602956875,967396.5747488678
-0.17813355,-0.86594075,1.1658608510784212,976960.5,1119.968017578125,3.0578391551971436,316.010498046875,646.3035278320312,0.48895060051258676,967397.0244550956
